UnityMillis	ArduinoMillis	EDA	IBI	Distance
1743	5831	2610
1744	5842	2610
1744	5855	2610
1745	5866	2610
1746	5877	2610
1747	5889	2610
1747	5900	2610
1748	5911	2610
1748	5923	2610
1749	5935	2610
1749	5946	2610
1750	5957	2610
1750	5968	2610
1751	5980	2610
1751	5992	2610
1752	6003	2610
1752	6014	2610
1753	6026	2610
1753	6037	2610
1754	6049	2610
1755	6061	2610
1755	6072	2610
1756	6083	2610
1756	6094	2610
1757	6106	2610
1757	6118	2610
1758	6129	2610
1759	6140	2610
1759	6152	2610
1760	6163	2610
1760	6175	2610
1761	6187	2610
1762	6198	2610
1762	6209	2610
1763	6220	2610
1788	6232	2610
1789	6244	2610
1789	6255	2610
1790	6266	2610
1802	6278	2610
1803	6289	2610
1819	6301	2610
1835	6312	2610
1853	6324	2610
1853	6335	2610
1869	6346	2610
1885	6359	2610
1886	6370	2610
1902	6381	2610
1918	6392	2610
1919	6404	2610
1935	6416	2610
1952	6427	2610
1968	6438	2610
1969	6450	2610
1984	6461	2610
2001	6473	2610
2002	6484	2610
2018	6496	2610
2034	6507	2610
2035	6518	2610
2052	6531	2610
2067	6542	2610
2084	6553	2610
2085	6564	2610
2101	6576	2610
2101	6588	2610
2117	6599	2610
2134	6610	2610
2134	6622	2610
2150	6633	2610
2168	6645	2610
2184	6657	2610
2185	6668	2610
2201	6679	2610
2217	6690	2610
2218	6703	2610
2234	6714	2610
2252	6725	2610
2253	6736	2610
2269	6748	2610
2285	6760	2610
2286	6771	2610
2302	6782	2610
2319	6794	2610
2320	6805	2610
2336	6817	2610
2352	6829	2610
2368	6840	2610
2369	6851	2610
2385	6862	2610
2401	6874	2610
2402	6886	2610
2418	6897	2610
2434	6908	2610
2435	6920	2610
2451	6932	2610
2468	6943	2610
2485	6955	2610
2486	6966	2610
2501	6977	2610
2518	6988	2610
2519	7001	2610
2534	7012	2610
2552	7023	2610
2553	7034	2610
2569	7046	2610
2585	7058	2610
2586	7069	2610
2602	7080	2610
2619	7092	2610
2620	7103	2610
2636	7115	2610
2652	7127	2610
2653	7138	2610
2669	7149	2610
2685	7160	2610
2704	7173	2610
2706	7184	2610
2721	7195	2610
2722	7206	2610
2737	7218	2610
2754	7230	2610
2771	7241	2610
2772	7252	2610
2787	7264	2610
2803	7275	2610
2804	7287	2610
2820	7299	2610
2836	7310	2610
2837	7321	2610
2853	7332	2610
