UnityMillis	ArduinoMillis	EDA	IBI	Distance
4028	10	523.25
4050	22	261.63
4051	33	261.63
4067	45	261.63
4068	57	261.63
4084	68	261.63
4100	79	261.63
4117	92	261.63
4117	103	261.63
4133	114	261.63
4134	126	261.63
4150	138	261.63
4166	150	261.63
4183	161	261.63
4184	173	261.63
4206	185	261.63
4207	196	261.63
4223	208	261.63
4239	220	261.63
4256	232	261.63
4257	243	261.63
4272	254	261.63
4288	267	261.63
4289	278	261.63
4305	290	261.63
4322	302	261.63
4323	313	261.63
4338	325	261.63
4358	336	261.63
4359	349	261.63
4374	360	261.63
4391	371	261.63
4407	384	261.63
4408	395	261.63
4424	407	261.63
4441	418	261.63
4442	430	261.63
4457	442	261.63
4474	453	261.63
4475	465	261.63
4491	477	261.63
4512	488	261.63
4514	500	261.63
4527	512	261.63
4547	524	261.63
4548	535	261.63
4562	546	261.63
4579	559	261.63
4596	570	261.63
4597	582	261.63
4611	593	261.63
4627	606	261.63
4629	617	261.63
4644	628	261.63
4672	641	261.63
4673	652	261.63
4674	664	261.63
4688	675	261.63
4705	687	261.63
4721	699	261.63
4722	710	261.63
4737	722	261.63
4755	734	261.63
4756	745	261.63
4771	757	261.63
4788	769	261.63
4804	781	261.63
4805	792	261.63
4833	803	261.63
4834	816	261.63
4850	827	261.63
4850	839	261.63
4867	850	261.63
4883	862	261.63
4884	874	261.63
4899	885	261.63
4916	898	261.63
4918	909	261.63
4932	920	261.63
4949	932	261.63
4965	944	261.63
4966	956	261.63
4990	967	261.63
4991	978	261.63
5007	991	261.63
5023	1002	261.63
5025	1014	261.63
5040	1026	261.63
5056	1038	261.63
5074	1049	261.63
5075	1061	261.63
5090	1073	261.63
5106	1084	261.63
5108	1096	261.63
5123	1107	261.63
5146	1120	261.63
5147	1131	261.63
5163	1143	261.63
5180	1155	261.63
5181	1167	261.63
5197	1178	261.63
5214	1190	261.63
5215	1202	261.63
5233	1214	261.63
5249	1225	261.63
5251	1236	261.63
5266	1249	261.63
5283	1260	261.63
5284	1272	261.63
5310	1284	261.63
5313	1296	261.63
5330	1307	261.63
5348	1319	261.63
5362	1331	261.63
5364	1342	261.63
5377	1354	261.63
5379	1366	261.63
5394	1378	261.63
5412	1389	261.63
5426	1401	261.63
5429	1413	261.63
5449	1425	261.63
5450	1436	261.63
5480	1448	261.63
5482	1460	261.63
5497	1471	261.63
5498	1483	261.63
5514	1495	261.63
5516	1507	261.63
5532	1518	261.63
5548	1530	261.63
5564	1542	261.63
5565	1554	261.63
5581	1565	261.63
5598	1577	261.63
5600	1589	261.63
5616	1600	261.63
5641	1612	261.63
5642	1624	261.63
5663	1636	261.63
5664	1647	261.63
5681	1659	261.63
5683	1671	261.63
5698	1683	261.63
5715	1694	261.63
5717	1707	261.63
5736	1718	261.63
5748	1729	261.63
5765	1741	261.63
5766	1753	261.63
5796	1765	261.63
5797	1776	261.63
5813	1788	261.63
5815	1800	261.63
5828	1812	261.63
5844	1823	261.63
5865	1836	261.63
5866	1847	261.63
5883	1858	261.63
5885	1870	261.63
5900	1882	261.63
5917	1894	261.63
5918	1905	261.63
5948	1917	261.63
5950	1929	261.63
5951	1941	261.63
5966	1952	261.63
5982	1965	261.63
5998	1976	261.63
6000	1987	261.63
6015	1999	261.63
6031	2011	261.63
6033	2023	261.63
6048	2034	261.63
6064	2046	261.63
6082	2058	261.63
6083	2070	261.63
6109	2081	261.63
6110	2094	261.63
6125	2105	261.63
6127	2116	261.63
6142	2128	261.63
6159	2140	261.63
6175	2152	261.63
6177	2163	261.63
6192	2176	261.63
6208	2187	261.63
6210	2199	261.63
6225	2210	261.63
6241	2223	261.63
6258	2234	261.63
6260	2246	261.63
6277	2257	261.63
6296	2269	261.63
6298	2281	261.63
6310	2292	261.63
6327	2305	261.63
6329	2316	261.63
6346	2328	261.63
6360	2339	261.63
6376	2352	261.63
6378	2363	261.63
6393	2375	261.63
6417	2386	261.63
6418	2398	261.63
6435	2410	261.63
6436	2421	261.63
6450	2434	261.63
6468	2445	261.63
6469	2457	261.63
6484	2468	261.63
6500	2481	261.63
