UnityMillis	ArduinoMillis	EDA	IBI	Distance
3038	10	523.25
3050	22	261.63
3050	33	261.63
3066	45	261.63
3084	56	261.63
3085	68	261.63
3099	79	261.63
3116	91	261.63
3116	102	261.63
3133	114	261.63
3149	125	261.63
3166	137	261.63
3167	149	261.63
3182	160	261.63
3199	172	261.63
3199	183	261.63
3215	195	261.63
3232	206	293.66
3249	219	261.63
3249	230	261.63
3265	241	261.63
3282	253	261.63
3282	265	261.63
3298	276	261.63
3315	287	261.63
3332	300	261.63
3332	311	261.63
3348	322	261.63
3349	334	261.63
3365	346	261.63
3381	357	261.63
3398	369	261.63
3399	380	261.63
3414	392	261.63
3431	404	261.63
3432	415	261.63
3448	427	261.63
3465	439	261.63
3465	450	261.63
3481	461	261.63
3497	474	261.63
3514	485	261.63
3514	496	261.63
3530	507	261.63
3548	520	261.63
3549	531	261.63
3565	542	261.63
3582	555	261.63
3583	566	261.63
3599	577	261.63
3616	589	261.63
3617	601	261.63
3632	612	261.63
3649	624	261.63
3666	635	261.63
3667	647	261.63
3682	659	261.63
3698	670	261.63
3700	681	261.63
3717	694	261.63
3733	705	261.63
3734	716	261.63
3750	729	261.63
3766	740	261.63
3767	751	261.63
3783	762	261.63
3800	775	261.63
3801	786	261.63
3816	797	261.63
3833	809	261.63
3850	821	261.63
3851	832	261.63
3867	844	261.63
3884	856	261.63
3885	867	261.63
3901	879	261.63
3917	890	261.63
3934	902	261.63
3935	914	261.63
3950	925	261.63
3967	936	261.63
3968	949	261.63
3983	960	261.63
4000	971	261.63
4002	983	261.63
4023	995	261.63
4024	1006	261.63
4040	1017	261.63
4056	1030	261.63
4073	1041	261.63
4074	1053	261.63
4089	1064	261.63
4107	1076	261.63
4108	1088	261.63
4122	1099	261.63
4139	1112	261.63
4140	1123	261.63
4156	1134	261.63
4180	1146	261.63
4182	1158	261.63
4197	1169	261.63
4213	1181	261.63
4214	1192	261.63
4230	1204	261.63
4231	1216	261.63
4246	1227	261.63
4263	1239	261.63
4280	1251	261.63
4281	1262	261.63
4295	1274	261.63
4313	1286	261.63
4314	1297	261.63
4331	1309	261.63
4348	1320	261.63
4348	1332	261.63
4364	1344	261.63
4381	1355	261.63
4382	1368	261.63
4397	1379	261.63
4414	1390	261.63
4431	1402	261.63
4432	1414	261.63
4447	1425	261.63
4464	1437	261.63
4465	1448	523.25
4483	1461	261.63
4500	1472	261.63
4501	1483	261.63
4516	1496	261.63
4533	1507	261.63
4534	1518	261.63
4549	1530	261.63
4566	1542	261.63
4582	1553	261.63
4583	1565	261.63
4599	1576	261.63
4615	1588	261.63
4617	1600	261.63
4633	1611	261.63
4650	1624	261.63
4667	1635	261.63
4668	1646	261.63
4683	1658	261.63
4684	1670	261.63
4700	1682	261.63
4717	1693	261.63
4733	1704	261.63
4734	1717	261.63
4750	1728	261.63
4766	1739	261.63
4766	1752	261.63
4786	1763	261.63
4802	1774	261.63
4803	1786	261.63
4819	1798	261.63
4836	1809	261.63
4837	1821	261.63
4852	1832	261.63
4869	1845	261.63
4885	1856	261.63
4886	1867	261.63
4902	1880	261.63
4918	1891	261.63
4919	1903	261.63
4935	1914	261.63
4952	1926	261.63
4969	1938	261.63
4970	1949	261.63
5000	1960	261.63
5008	1973	261.63
5010	1984	261.63
5025	1995	261.63
5026	2008	261.63
5041	2019	261.63
5058	2030	261.63
5059	2042	261.63
5075	2054	261.63
5095	2066	261.63
5097	2077	261.63
5111	2088	261.63
5128	2101	261.63
5130	2112	261.63
5144	2124	261.63
5161	2136	261.63
5178	2147	261.63
5179	2159	261.63
5194	2170	261.63
5211	2182	261.63
5213	2194	261.63
5227	2205	261.63
5251	2216	261.63
5253	2229	261.63
5268	2240	261.63
5270	2251	261.63
5284	2264	261.63
5301	2275	261.63
5317	2287	261.63
5319	2298	261.63
5334	2311	261.63
5351	2322	261.63
5352	2333	261.63
5367	2345	261.63
5383	2357	261.63
5407	2369	523.25
5409	2380	523.25
5424	2393	261.63
5425	2404	261.63
5440	2416	261.63
5457	2427	261.63
5458	2439	523.25
5474	2451	523.25
5490	2462	523.25
5506	2475	523.25
5507	2486	523.25
5523	2498	523.25
5540	2509	523.25
5541	2522	523.25
5565	2533	523.25
5566	2545	523.25
5581	2556	523.25
5598	2568	392.00
5599	2580	392.00
5614	2591	392.00
5631	2604	392.00
5633	2615	392.00
5648	2627	349.23
5665	2638	392.00
5682	2651	392.00
5682	2662	392.00
5697	2674	392.00
5717	2685	392.00
5718	2697	392.00
5734	2709	392.00
5751	2720	392.00
5752	2733	392.00
5767	2744	392.00
5784	2756	392.00
5785	2767	392.00
5800	2780	392.00
5817	2791	392.00
5833	2802	392.00
5839	2814	392.00
5850	2826	392.00
5872	2838	392.00
5873	2849	392.00
5889	2862	392.00
5890	2873	392.00
5906	2885	349.23
5921	2896	392.00
5938	2909	349.23
5939	2920	349.23
5955	2931	349.23
5971	2944	349.23
5972	2955	349.23
5987	2967	349.23
6004	2978	349.23
6021	2991	349.23
