UnityMillis	ArduinoMillis	EDA	IBI	Distance
2619	455	0	1	-11
2619	471	0	1	-11
2634	485	0	1	-11
2651	500	0	1	-11
2667	516	0	1	-11
2686	530	0	1	-11
2703	545	0	1	-11
2703	560	0	1	-11
2719	575	0	1	-11
2736	590	0	1	-11
2752	605	0	1	-10
2785	620	0	1	-10
2785	635	0	1	-10
2802	650	0	1	-10
2819	665	1	1	-10
2835	680	1	1	-10
2852	695	1	1	-10
2869	710	1	1	-10
2885	724	1	1	-10
2885	740	1	1	-10
2902	755	1	1	-10
2933	770	1	0	-9
2933	785	1	0	-9
2950	800	1	0	-9
2969	815	1	0	-9
2986	830	1	0	-9
3005	845	1	0	-9
3005	860	1	0	-9
3023	875	1	0	-9
3054	889	1	0	-9
3054	905	1	0	-9
3085	920	2	0	-9
3085	934	2	0	-9
3102	950	2	0	-9
3119	965	2	0	-9
3138	979	2	0	-9
3138	995	2	0	-8
3155	1010	2	0	-8
3171	1025	2	0	-8
3188	1040	2	0	-8
3205	1054	2	0	-8
3222	1070	2	0	-8
3253	1085	2	0	-8
3253	1100	2	0	-8
3278	1115	2	0	-8
3278	1130	2	0	-8
3305	1144	2	0	-8
3305	1160	3	0	-8
3322	1175	3	0	-8
3339	1189	3	0	-8
3355	1205	3	0	-8
3373	1219	3	0	-8
3406	1234	3	0	-8
3406	1250	3	0	-8
3406	1264	3	0	-7
3423	1280	3	0	-7
3439	1295	3	0	-7
3456	1310	3	0	-7
3473	1325	3	0	-7
3489	1339	3	0	-7
3506	1354	3	0	-7
3523	1370	3	0	-7
3539	1384	3	0	-7
3585	1399	4	0	-7
3585	1415	4	0	-7
3585	1429	4	0	-7
3606	1444	4	0	-7
3606	1460	4	0	-7
3623	1474	4	0	-7
3639	1489	4	0	-7
3656	1505	4	0	-7
3672	1519	4	0	-7
3690	1534	4	0	-7
3721	1549	4	0	-7
3721	1564	4	0	-7
3721	1580	4	0	-7
3738	1594	4	0	-7
3757	1609	4	0	-7
3774	1625	4	0	-7
3791	1639	5	0	-7
3807	1654	5	0	-7
3824	1669	5	0	-6
3841	1684	5	0	-6
3858	1699	5	0	-6
3858	1714	5	0	-6
3889	1729	5	0	-6
3889	1744	5	0	-6
3906	1759	5	0	-6
3923	1774	5	0	-6
3939	1789	5	0	-6
3958	1804	5	0	-6
3974	1819	5	0	-6
3991	1833	5	0	-6
3991	1849	5	0	-6
