UnityMillis	ArduinoMillis	EDA	IBI	Distance
1241	157499	0	0	0
1241	157514	0	0	0
1241	157530	0	0	0
1241	157544	0	0	0
1241	157559	0	0	0
1241	157575	0	0	0
1241	157589	0	0	0
1241	157604	0	0	0
1241	157620	0	0	0
1241	157634	0	0	0
1241	157649	0	0	0
1241	157664	0	0	0
1241	157679	0	0	0
1241	157694	0	0	0
1241	157709	0	0	0
1241	157724	0	0	0
1241	157740	0	0	0
1241	157754	0	0	0
1241	157769	0	0	0
1266	157785	0	0	0
1266	157799	0	0	0
1279	157814	0	0	0
1307	157829	0	0	0
1321	157845	0	0	0
1334	157859	0	0	0
1348	157874	0	0	0
1362	157889	0	0	0
1375	157904	0	0	0
1389	157919	0	0	0
1414	157934	0	0	0
1414	157949	0	0	0
1442	157965	0	0	0
1456	157979	0	0	0
1469	157993	0	0	0
1483	158009	0	0	0
1497	158024	0	0	0
1510	158039	0	0	0
1524	158054	0	0	0
1538	158069	0	0	0
1551	158084	0	0	0
1566	158099	0	0	0
1581	158114	0	0	0
1595	158129	0	0	0
1622	158144	0	0	0
1622	158158	0	0	0
1649	158174	0	0	0
1663	158189	0	0	0
1677	158203	0	0	0
1690	158219	0	0	0
1704	158234	0	0	0
1718	158248	0	0	0
1732	158264	0	0	0
1746	158279	0	0	0
1761	158294	0	0	0
1774	158309	0	0	0
1802	158323	0	0	0
1802	158339	0	0	0
1830	158354	0	0	0
1844	158368	0	0	0
1858	158384	0	0	0
1872	158399	0	0	0
1886	158413	0	0	0
1896	158429	0	0	0
1910	158444	0	0	0
1937	158458	0	0	0
1937	158474	0	0	0
1964	158489	0	0	0
1978	158503	0	0	0
1992	158519	0	0	0
2005	158533	0	0	0
2026	158548	0	0	0
2040	158564	0	0	0
2054	158578	0	0	0
2068	158594	0	0	0
2082	158608	0	0	0
2095	158623	0	0	0
2109	158639	0	0	0
2123	158653	0	0	0
2136	158668	0	0	0
2150	158684	0	0	0
2164	158698	0	0	0
2192	158713	0	0	0
2205	158729	0	0	0
2219	158743	0	0	0
2233	158758	0	0	0
2246	158773	0	0	0
2260	158788	0	0	0
2274	158803	0	0	0
2288	158818	0	0	0
2301	158833	0	0	0
2315	158849	0	0	0
2342	158864	0	0	0
2356	158878	0	0	0
2370	158894	0	0	0
2383	158908	0	0	0
2397	158923	0	0	0
2411	158938	0	0	0
2424	158953	0	0	0
2438	158968	0	0	0
2452	158983	0	0	0
2466	158998	0	0	0
2479	159013	0	0	0
2503	159028	0	0	0
2517	159043	0	0	0
2531	159058	0	0	0
2545	159073	0	0	0
2559	159088	0	0	0
2572	159102	0	0	0
2586	159118	0	0	0
2614	159133	0	0	0
2614	159148	0	0	0
2634	159163	0	0	0
2648	159178	0	0	0
2662	159193	0	0	0
2676	159208	0	0	0
2704	159223	0	0	0
2704	159238	0	0	0
2730	159253	0	0	0
2744	159267	0	0	0
2758	159283	0	0	0
2771	159298	0	0	0
2785	159312	0	0	0
2799	159328	0	0	0
2813	159343	0	0	0
2826	159357	0	0	0
2840	159373	0	0	0
2868	159388	0	0	0
2868	159403	0	0	0
2895	159418	0	0	0
2908	159432	0	0	0
2922	159448	0	0	0
2936	159463	0	0	0
2950	159477	0	0	0
2964	159493	0	0	0
2978	159508	0	0	0
2992	159522	0	0	0
3005	159538	0	0	0
3019	159553	0	0	0
3046	159567	0	0	0
3060	159583	0	0	0
3074	159597	0	0	0
3088	159612	0	0	0
3102	159628	0	0	0
3112	159642	0	0	0
3126	159657	0	0	0
3140	159673	0	0	0
3154	159687	0	0	0
3181	159703	0	0	0
3195	159718	0	0	0
3209	159732	0	0	0
3222	159748	0	0	0
3243	159762	0	0	0
3257	159777	0	0	0
3270	159793	0	0	0
3284	159807	0	0	0
3298	159822	0	0	0
3311	159838	0	0	0
3325	159852	0	0	0
3339	159867	0	0	0
3352	159883	0	0	0
3366	159897	0	0	0
3380	159912	0	0	0
3407	159927	0	0	0
3422	159942	0	0	0
3435	159958	0	0	0
3449	159972	0	0	0
3463	159987	0	0	0
3477	160003	0	0	0
3491	160017	0	0	0
3504	160032	0	0	0
3518	160048	0	0	0
3532	160062	0	0	0
3545	160077	0	0	0
3559	160092	0	0	0
3587	160107	0	0	0
3601	160122	0	0	0
3615	160137	0	0	0
3629	160152	0	0	0
3642	160167	0	0	0
3656	160182	0	0	0
3670	160197	0	0	0
3684	160212	0	0	0
3697	160227	0	0	0
3711	160242	0	0	0
3735	160257	0	0	0
3749	160272	0	0	0
3764	160287	0	0	0
3778	160302	0	0	0
3791	160317	0	0	0
3805	160332	0	0	0
3819	160347	0	0	0
3833	160362	0	0	0
3853	160376	0	0	0
3867	160392	0	0	0
3881	160407	0	0	0
3895	160421	0	0	0
3908	160437	0	0	0
3922	160452	0	0	0
3936	160466	0	0	0
3949	160482	0	0	0
3977	160497	0	0	0
3990	160512	0	0	0
4004	160527	0	0	0
4018	160542	0	0	0
4031	160557	0	0	0
4045	160572	0	0	0
4059	160586	0	0	0
