UnityMillis	ArduinoMillis	EDA	IBI	Distance
2160	10	230	229	228
2160	20	126	125	124
2207	30	64	64	64
2207	40	23	23	23
2207	50	11	12	12
2207	60	4	3	2
2207	70	5	5	6
2224	80	0	0	0
2240	90	1	1	2
2240	100	0	0	0
2258	110	4	5	5
2291	120	0	0	0
2291	130	2	2	2
2291	140	0	0	0
2291	150	3	4	4
2307	160	0	0	0
2324	171	7	7	8
2324	181	0	0	0
2358	191	9	9	10
2358	201	0	0	0
2358	211	11	11	12
2358	221	0	0	0
2375	231	9	10	11
2392	241	0	0	0
2392	251	11	11	12
2408	261	0	0	0
2408	271	9	9	10
2425	281	0	0	0
2443	291	12	13	13
2443	301	0	0	0
2460	311	11	12	12
2460	321	0	0	0
2476	331	12	12	13
2507	342	0	0	0
2507	352	14	14	14
2507	362	0	0	0
2526	372	15	15	16
2526	382	0	0	0
2543	392	14	14	14
2543	402	0	0	0
2560	412	16	16	17
2560	422	0	0	0
2577	432	15	15	15
2593	442	0	0	0
2593	452	16	16	16
2611	462	0	0	0
2611	472	14	14	15
2627	482	0	0	0
2627	492	15	15	16
2659	502	0	0	0
2659	512	14	14	15
2676	522	0	0	0
2676	532	15	16	16
2695	542	0	0	0
2695	552	17	17	17
2712	562	0	0	0
2712	572	15	16	16
2728	582	0	0	0
2745	592	17	17	17
2745	602	0	0	0
2762	612	14	14	15
2762	622	0	0	0
2779	632	17	17	17
2779	642	0	0	0
2806	652	15	16	16
2806	662	0	0	0
2826	672	16	16	16
2826	683	0	0	0
2843	693	17	17	16
2843	703	0	0	0
2860	713	18	18	18
2878	723	0	0	0
2878	733	17	18	18
2895	743	0	0	0
2895	753	17	17	17
2912	763	0	1	1
2912	773	18	18	18
2928	783	0	0	0
2945	793	17	17	17
2945	803	0	0	0
2974	813	18	18	18
2974	823	0	0	0
2974	833	17	17	17
2995	843	0	0	0
2995	854	17	16	17
3011	864	1	1	1
3028	874	17	17	17
3028	884	0	0	0
3045	894	15	15	15
3045	904	0	0	0
3063	914	17	17	17
