UnityMillis	ArduinoMillis	EDA	IBI	Distance
1941	486785	12	13	11
1956	486795	187	186	184
1973	486805	97	97	96
1973	486815	38	38	37
1989	486825	19	19	19
1989	486835	1	1	0
2006	486845	3	3	4
2022	486855	0	0	0
2022	486865	4	4	4
2039	486875	0	0	0
2039	486885	3	3	3
2056	486895	0	0	0
2072	486905	3	4	4
2072	486915	0	0	0
2089	486925	4	4	5
2089	486935	0	0	0
2105	486945	3	3	4
2122	486955	0	0	0
2122	486965	3	3	3
2138	486975	0	0	0
2155	486985	4	4	4
2155	486995	0	0	0
2172	487005	3	3	3
2172	487015	0	0	0
2188	487025	3	4	4
2205	487035	0	0	0
2205	487045	3	3	4
2221	487055	0	0	0
2221	487065	3	3	3
2238	487075	0	0	0
2254	487085	2	3	3
2254	487095	0	0	0
2271	487105	5	5	5
2271	487115	0	0	0
2287	487126	4	3	4
2304	487136	0	0	0
2304	487146	3	3	4
2321	487156	0	0	0
2338	487166	3	2	2
2338	487176	0	0	0
2354	487186	4	5	4
2354	487196	0	0	0
2371	487206	4	5	4
2371	487216	0	0	0
2387	487226	4	4	4
2404	487236	0	0	0
2404	487246	4	4	3
2420	487256	0	0	0
2420	487266	3	4	4
2437	487276	0	0	0
2453	487286	4	3	3
2453	487296	0	0	0
2470	487306	4	4	4
2470	487316	0	0	0
2486	487326	4	3	3
2503	487336	0	0	0
2503	487346	3	2	3
2519	487356	0	0	0
2536	487366	4	3	3
2536	487376	0	0	0
2553	487386	3	2	3
2553	487396	0	0	0
2569	487406	3	4	3
2586	487416	0	0	0
2586	487426	3	3	4
2602	487436	0	0	0
2602	487446	3	4	4
2619	487456	0	0	0
2635	487467	4	4	4
2635	487477	0	0	0
2652	487487	4	3	4
2668	487497	0	0	0
2668	487507	3	3	2
2685	487517	0	0	0
2685	487527	3	3	4
2702	487537	0	0	0
2718	487547	3	3	4
2718	487557	0	0	0
2735	487567	4	4	4
2735	487577	0	0	0
2752	487587	4	4	4
2752	487597	0	0	0
2768	487607	4	3	3
2785	487617	0	0	0
2785	487627	3	3	3
2801	487638	0	0	0
2801	487648	2	2	2
2818	487658	0	0	0
2834	487668	3	2	3
2834	487678	0	0	0
2851	487688	2	2	2
2867	487698	0	0	0
2867	487708	3	2	2
2884	487718	0	0	0
2884	487728	2	2	2
2900	487738	0	0	0
2917	487748	2	3	3
2917	487758	0	0	0
2934	487768	3	3	3
2934	487778	0	0	0
2950	487788	2	2	2
2967	487798	0	0	0
2967	487808	3	3	2
2983	487818	0	0	0
2983	487828	2	2	2
3000	487838	0	0	0
3017	487848	2	2	1
3017	487858	0	0	0
3033	487868	2	3	3
3050	487878	0	0	0
3050	487888	2	1	2
3067	487898	0	0	0
3067	487908	2	2	2
3083	487918	0	0	0
3099	487928	2	3	2
3099	487938	0	0	0
3116	487948	3	3	3
3116	487958	0	0	0
3133	487968	2	2	1
3133	487979	0	0	0
3149	487989	2	2	2
3166	487999	0	0	0
3166	488009	0	0	0
3182	488019	0	0	0
3199	488029	2	1	1
3199	488039	0	0	0
3215	488049	1	1	0
3215	488059	0	0	0
3232	488069	1	1	1
3248	488079	0	0	0
3248	488089	1	0	0
3265	488099	0	0	0
3265	488109	1	1	0
3281	488119	0	0	0
3298	488129	1	0	0
3298	488139	0	0	0
3315	488150	0	0	0
3315	488160	0	0	0
3331	488170	0	0	0
3348	488180	0	0	0
3348	488190	0	0	0
3364	488200	0	0	0
3381	488210	0	0	0
3381	488220	0	0	0
3398	488230	0	0	0
3398	488240	0	0	0
3414	488250	0	0	0
3431	488260	0	0	0
3431	488270	0	0	0
3447	488280	0	0	0
3447	488290	0	0	0
3464	488300	0	0	0
3464	488310	0	0	0
3480	488320	0	0	0
3497	488330	0	0	0
3497	488340	0	0	0
3513	488350	0	0	0
3513	488360	0	0	0
3530	488370	0	0	0
3547	488380	0	0	0
3547	488390	0	0	0
3563	488400	0	0	0
3580	488410	0	0	0
3580	488420	0	0	0
3596	488430	0	0	0
3596	488440	0	0	0
3613	488450	0	0	0
3630	488460	0	0	0
3630	488470	0	0	0
3646	488480	0	0	0
3646	488491	0	0	0
3662	488501	0	0	0
3679	488511	0	0	0
3679	488521	0	0	0
3696	488531	0	0	0
3712	488541	0	0	0
3712	488551	0	0	0
3729	488561	0	0	0
3729	488571	0	0	0
3745	488581	0	0	0
3762	488591	0	0	0
3762	488601	0	0	0
3778	488611	0	0	0
3778	488621	0	0	0
3796	488631	0	0	0
3796	488641	0	0	0
3812	488651	0	0	0
3828	488662	0	0	0
3828	488672	0	0	0
3845	488682	0	0	0
3862	488692	0	0	0
3862	488702	0	0	1
3878	488712	0	0	0
3878	488722	0	0	0
3895	488732	0	0	0
3911	488742	1	1	1
3911	488752	0	0	0
3928	488762	0	0	0
3928	488772	0	0	0
3944	488782	0	0	1
3961	488792	0	0	0
3961	488802	0	0	0
3977	488812	0	0	0
3977	488822	0	1	1
3994	488832	0	0	0
4011	488842	0	0	0
4011	488852	0	0	0
4027	488862	1	1	2
4044	488872	0	0	0
4044	488882	0	0	0
4060	488892	0	0	0
4060	488902	1	1	1
4077	488912	0	0	0
4093	488922	0	0	0
4093	488932	0	0	0
4110	488942	0	0	0
4110	488952	0	0	0
4126	488962	0	0	0
4143	488972	0	0	0
4143	488982	0	0	0
4160	488992	0	0	0
4160	489003	0	1	1
4176	489013	0	0	0
4193	489023	2	2	2
4193	489033	0	0	0
4209	489043	3	3	4
4209	489053	0	0	0
4226	489063	1	1	2
4242	489073	0	0	0
4242	489083	2	2	2
4259	489093	0	0	0
4259	489103	1	1	1
4276	489113	0	0	0
4292	489123	2	1	3
4292	489133	0	0	0
4309	489143	2	2	3
4309	489153	0	0	0
4325	489163	2	2	2
4342	489174	0	0	0
4342	489184	2	2	2
4358	489194	0	0	0
4375	489204	2	2	3
4375	489214	0	0	0
4391	489224	2	2	2
4391	489234	0	0	0
4408	489244	3	3	4
4425	489254	0	0	0
4425	489264	2	1	2
4441	489274	0	0	0
4441	489284	3	3	3
4458	489294	0	0	0
4474	489304	2	2	2
4474	489314	0	0	0
4491	489324	3	3	4
4491	489334	0	0	0
4507	489344	1	1	2
4524	489354	0	0	0
4524	489364	2	2	3
4541	489374	0	0	0
4557	489384	2	3	3
4557	489394	0	0	0
4574	489404	2	3	2
4574	489414	0	0	0
4590	489424	3	4	4
