UnityMillis	ArduinoMillis	EDA	IBI	Distance
2704	471	-35	17	-54
2704	494	-13	-24	63
2742	509	-14	-23	64
2742	524	27	-26	-45
2742	539	39	-67	-10
2766	555	-171	28	-58
2786	569	-163	28	-58
2786	584	-162	28	-58
2840	599	-162	28	-58
2840	614	-161	28	-59
2840	629	-160	28	-59
2870	644	-160	28	-59
2870	659	-159	28	-59
2870	674	-159	28	-59
2887	689	-158	28	-60
2904	704	-157	28	-60
2920	719	-157	28	-60
2937	734	-156	28	-60
2954	749	-155	28	-60
2990	763	-154	28	-60
2990	779	-154	28	-60
3018	794	-153	28	-60
3018	808	-152	28	-60
3035	824	-152	28	-60
3051	839	-151	28	-61
3051	854	-150	28	-61
3070	869	-150	28	-61
3087	884	-149	28	-61
3104	899	-148	28	-60
3142	914	-148	28	-60
3142	928	-147	28	-60
3142	944	-146	28	-60
3170	959	-146	28	-60
3187	973	-145	28	-60
3187	989	-144	28	-60
3203	1004	-144	28	-60
3220	1018	-143	28	-60
3238	1034	-142	28	-60
3255	1049	-142	28	-59
3290	1063	-141	28	-59
3290	1079	-140	28	-59
3323	1093	-140	28	-59
3323	1108	-139	28	-59
3323	1124	-138	28	-59
3339	1138	-138	28	-58
3356	1154	-137	27	-58
3373	1169	-137	27	-58
3389	1183	-136	27	-58
3406	1199	-135	27	-57
3438	1213	-135	27	-57
3438	1228	-134	27	-57
3455	1244	-134	27	-56
3474	1258	-133	27	-56
3474	1273	-133	27	-56
3506	1289	-132	26	-56
3506	1303	-131	26	-55
3523	1318	-131	26	-55
3542	1334	-130	26	-55
3575	1348	-130	26	-54
3575	1363	-129	26	-54
3622	1379	-129	26	-54
3622	1393	-128	26	-53
3622	1409	-128	25	-53
3639	1423	-127	25	-53
3639	1438	-127	25	-52
3655	1454	-127	25	-52
3674	1468	-126	25	-52
3691	1483	-126	25	-51
3707	1499	-125	25	-51
3724	1513	-125	24	-50
3741	1528	-124	24	-50
3774	1544	-124	24	-50
3774	1558	-124	24	-49
3774	1573	-123	24	-49
3791	1588	-123	24	-49
3808	1603	-122	23	-48
3824	1618	-122	23	-48
3841	1633	-122	23	-47
3858	1648	-121	23	-47
3875	1664	-121	23	-47
3892	1678	-121	23	-46
3926	1693	-120	23	-46
3926	1709	-120	22	-46
3926	1723	-120	22	-45
3958	1738	-119	22	-45
3958	1753	-119	22	-44
3975	1768	-119	22	-44
3994	1783	-118	22	-44
4022	1798	-118	21	-43
4022	1813	-118	21	-43
4042	1828	-117	21	-43
4042	1843	-117	21	-42
4074	1858	-117	21	-42
4074	1872	-117	20	-41
4091	1888	-116	20	-41
4107	1903	-116	20	-41
4126	1917	-116	20	-40
4158	1933	-116	20	-40
4158	1948	-115	20	-40
4178	1963	-115	19	-39
4178	1978	-115	19	-39
4194	1993	-115	19	-39
4226	2008	-115	19	-38
4226	2023	-114	19	-38
4243	2037	-114	19	-37
4260	2053	-114	18	-37
4276	2068	-114	18	-37
4293	2082	-113	18	-36
4310	2098	-113	18	-36
4327	2113	-113	18	-36
4344	2127	-113	18	-35
4344	2143	-112	18	-35
4360	2158	-112	17	-35
4394	2172	-112	17	-34
4394	2188	-112	17	-34
4411	2202	-112	17	-34
4428	2217	-112	17	-33
4445	2233	-111	17	-33
4461	2247	-111	17	-33
4482	2263	-111	16	-32
4482	2278	-111	16	-32
4510	2292	-111	16	-32
4510	2308	-111	16	-31
4542	2323	-110	16	-31
4542	2337	-110	16	-31
4563	2353	-110	16	-30
4594	2367	-110	15	-30
4594	2382	-110	15	-30
4611	2398	-109	15	-29
4611	2412	-109	15	-29
4627	2427	-109	15	-29
4644	2443	-109	15	-28
4662	2457	-108	15	-28
4694	2472	-108	14	-28
4694	2488	-108	14	-28
4711	2502	-108	14	-27
4728	2518	-108	14	-27
4746	2532	-108	14	-27
4746	2547	-108	14	-27
4763	2563	-108	14	-26
4780	2577	-108	13	-26
4796	2592	-108	13	-26
4813	2608	-107	13	-25
4834	2622	-107	13	-25
4878	2637	-107	13	-25
4878	2653	-107	13	-25
4878	2667	-107	13	-24
4895	2682	-107	13	-24
4914	2697	-107	12	-24
4914	2712	-107	12	-24
4930	2727	-107	12	-23
4947	2742	-107	12	-23
4966	2757	-107	12	-23
4994	2772	-107	12	-23
4994	2787	-107	12	-23
5034	2802	-106	11	-22
5034	2818	-106	11	-22
5034	2832	-106	11	-22
5062	2847	-106	11	-22
5062	2862	-106	11	-21
5094	2877	-106	11	-21
5118	2892	-106	11	-21
5118	2907	-106	11	-21
5146	2922	-106	11	-21
5146	2937	-106	10	-20
5178	2952	-106	10	-20
5178	2967	-106	10	-20
5198	2982	-106	10	-20
5198	2997	-106	10	-20
5215	3012	-106	10	-19
5231	3026	-106	10	-19
5248	3042	-106	10	-19
5265	3057	-106	10	-19
5282	3072	-106	9	-19
5299	3087	-105	9	-18
5330	3102	-105	9	-18
5330	3117	-105	9	-18
5347	3132	-105	9	-18
5366	3147	-105	9	-18
5366	3162	-105	9	-18
5383	3177	-105	9	-17
5400	3192	-105	9	-17
5416	3207	-105	8	-17
5433	3222	-105	8	-17
5450	3236	-105	8	-17
5466	3252	-105	8	-17
5498	3267	-105	8	-16
5498	3281	-105	8	-16
5498	3297	-105	8	-16
5518	3312	-105	8	-16
5550	3326	-105	8	-16
5550	3342	-105	8	-16
5567	3356	-105	8	-15
5584	3372	-105	7	-15
5600	3387	-105	7	-15
5617	3401	-105	7	-15
5634	3417	-105	7	-15
5634	3432	-105	7	-15
5666	3446	-105	7	-15
5666	3462	-105	7	-14
5683	3477	-105	7	-14
5699	3491	-105	7	-14
5718	3507	-105	7	-14
5735	3521	-105	7	-14
5752	3536	-105	7	-14
5768	3552	-105	7	-14
5768	3566	-105	6	-13
5785	3581	-105	6	-13
5802	3597	-104	6	-13
5834	3611	-104	6	-13
5834	3627	-104	6	-13
5851	3642	-104	6	-13
5867	3656	-104	6	-13
5884	3672	-104	6	-13
5901	3686	-104	6	-12
5901	3701	-104	6	-12
5918	3717	-104	6	-12
5935	3731	-104	6	-12
5952	3746	-104	6	-12
5969	3762	-104	6	-12
6003	3776	-104	5	-12
6003	3791	-104	5	-12
6020	3807	-104	5	-12
6036	3821	-104	5	-11
6036	3836	-104	5	-11
6053	3851	-104	5	-11
6070	3866	-104	5	-11
6087	3881	-104	5	-11
6103	3896	-104	5	-11
6120	3911	-104	5	-11
6154	3927	-104	5	-11
6154	3941	-104	5	-11
6171	3956	-104	5	-10
6205	3972	-104	5	-10
6205	3986	-104	5	-10
6205	4001	-104	5	-10
6239	4016	-104	5	-10
6239	4031	-104	4	-10
6270	4046	-104	4	-10
6270	4061	-104	4	-10
6302	4076	-104	4	-10
6302	4091	-104	4	-10
6319	4106	-104	4	-10
6338	4121	-104	4	-9
6338	4136	-104	4	-9
6355	4151	-104	4	-9
6372	4166	-104	4	-9
6388	4180	-104	4	-9
6418	4196	-104	4	-9
6418	4211	-104	4	-9
6438	4226	-104	4	-9
6470	4241	-104	4	-9
6470	4256	-104	4	-9
6487	4271	-104	4	-9
6487	4286	-104	4	-9
6522	4301	-104	4	-9
6522	4316	-104	4	-8
6554	4331	-104	4	-8
6554	4345	-104	3	-8
6570	4361	-104	3	-8
6607	4376	-104	3	-8
6607	4390	-104	3	-8
6607	4406	-104	3	-8
6658	4421	-104	3	-8
6658	4435	-104	3	-8
6658	4451	-104	3	-8
6691	4466	-104	3	-8
6691	4481	-104	3	-8
6722	4496	-104	3	-8
6722	4510	-104	3	-8
6739	4526	-104	3	-7
6756	4541	-104	3	-7
6773	4555	-104	3	-7
6820	4571	-104	3	-7
6821	4586	-104	3	-7
6821	4600	-104	3	-7
6821	4616	-104	3	-7
6878	4631	-104	3	-7
6878	4645	-104	3	-7
6878	4661	-104	3	-7
6878	4675	-104	3	-7
6946	4690	-104	3	-7
6947	4706	-104	3	-7
6947	4720	-104	3	-7
6947	4736	-104	3	-7
6998	4751	-104	3	-7
6998	4765	-104	2	-7
6998	4781	-104	2	-7
7047	4796	-104	2	-6
7047	4810	-104	2	-6
7047	4826	-104	2	-6
7047	4840	-104	2	-6
7098	4855	-104	2	-6
7098	4871	-104	2	-6
7098	4885	-104	2	-6
7148	4900	-104	2	-6
7148	4916	-104	2	-6
7148	4930	-104	2	-6
7148	4945	-104	2	-6
7200	4961	-104	2	-6
7200	4975	-104	2	-6
7200	4990	-104	2	-6
7281	5005	-104	2	-6
7281	5020	-104	2	-6
7281	5036	-104	2	-6
7281	5050	-104	2	-6
7281	5065	-104	2	-6
7330	5081	-104	2	-6
7330	5095	-104	2	-6
7330	5110	-104	2	-6
7330	5126	-104	2	-5
7419	5140	-104	2	-5
7419	5155	-104	2	-5
7419	5170	-104	2	-5
7419	5185	-104	2	-5
7419	5200	-104	2	-5
7419	5215	-104	2	-5
7454	5230	-104	2	-5
7454	5245	-104	2	-5
7502	5260	-104	2	-5
7502	5275	-104	2	-5
7502	5291	-104	2	-5
7538	5305	-104	2	-5
7538	5320	-104	2	-5
7566	5335	-104	2	-5
7566	5350	-104	2	-5
7606	5365	-104	1	-5
7606	5380	-104	1	-5
7606	5395	-104	1	-5
7642	5410	-104	1	-5
7642	5425	-104	1	-5
7642	5440	-104	1	-5
7662	5455	-104	1	-5
7679	5470	-104	1	-5
7710	5485	-104	1	-5
7710	5499	-104	1	-5
7727	5515	-104	1	-5
7744	5530	-104	1	-5
7762	5544	-104	1	-5
7762	5560	-104	1	-4
7794	5575	-104	1	-4
7794	5590	-104	1	-4
7811	5605	-104	1	-4
7827	5619	-104	1	-4
