UnityMillis	ArduinoMillis	EDA	IBI	Distance
2753	456	93	77	8
2754	472	94	78	8
2754	486	94	78	8
2754	501	94	78	8
2754	516	95	79	8
2754	531	95	79	8
2754	546	96	79	8
2754	561	96	80	8
2754	576	96	80	8
2754	591	97	80	8
2836	606	97	80	8
2836	621	98	80	8
2836	636	98	81	8
2836	651	99	81	8
2836	666	99	81	8
2868	680	99	80	8
2868	696	100	80	8
2896	711	100	80	8
2896	726	101	80	8
2913	741	101	80	8
2944	756	101	79	8
2944	771	102	79	8
2944	786	102	79	8
2961	801	103	78	8
2980	816	103	78	8
2997	831	103	77	8
3014	845	104	77	8
3030	861	104	77	8
3047	876	105	76	8
3064	890	105	76	8
3064	906	105	75	8
3092	921	106	75	8
3112	935	106	74	8
3112	951	107	74	8
3149	966	107	73	8
3149	980	107	72	8
3180	996	108	72	8
3180	1010	108	71	8
3197	1026	108	71	8
3214	1041	109	70	8
3230	1055	109	70	8
3260	1071	109	69	8
3260	1086	110	69	8
3260	1100	110	68	8
3280	1116	110	67	8
3297	1131	111	67	8
3314	1145	111	66	8
3330	1161	112	66	8
3348	1175	112	65	7
3365	1190	112	65	7
3384	1206	112	64	7
3384	1220	113	63	7
3428	1235	113	63	7
3428	1251	113	62	7
3428	1265	114	62	7
3448	1281	114	61	7
3465	1296	114	61	7
3482	1310	115	60	7
3498	1326	115	59	7
3516	1340	115	59	7
3516	1355	115	58	7
3533	1371	116	58	7
3550	1385	116	57	7
3580	1400	116	57	7
3580	1416	117	56	7
3600	1430	117	56	7
3616	1445	117	55	7
3633	1461	117	55	7
3633	1475	118	54	6
3650	1490	118	53	6
3680	1505	118	53	6
3680	1520	118	52	6
3700	1536	119	52	6
3728	1550	119	51	6
3728	1565	119	51	6
3748	1581	119	50	6
3765	1595	119	50	6
3784	1610	120	49	6
3784	1625	120	49	6
3801	1640	120	48	6
3818	1655	120	48	6
3834	1670	120	47	6
3851	1685	121	47	6
3868	1700	121	46	6
3896	1715	121	46	6
3896	1730	121	45	5
3916	1745	121	45	5
3933	1760	122	45	5
3952	1775	122	44	5
3952	1789	122	44	5
3969	1805	122	43	5
