UnityMillis	ArduinoMillis	EDA	IBI	Distance
2797	470	0	2	-9
2830	493	0	2	-9
2830	508	0	1	-9
2830	524	0	1	-9
2862	538	0	1	-9
2862	553	0	1	-9
2878	568	0	1	-9
2895	583	0	1	-8
2914	599	0	1	-8
2934	613	0	1	-8
2934	628	0	1	-8
2962	644	0	1	-8
2962	658	0	1	-8
2982	673	0	1	-8
3009	689	0	1	-8
3009	703	0	1	-8
3030	718	0	1	-8
3046	733	0	1	-7
3063	748	0	1	-7
3080	763	0	1	-7
3080	778	0	1	-7
3098	793	0	1	-7
3115	808	0	1	-7
3131	823	0	1	-7
3148	838	0	1	-7
3177	854	0	1	-7
3178	868	0	1	-7
3198	883	0	1	-7
3215	898	0	1	-7
3215	913	0	1	-6
3231	928	0	1	-6
3248	943	0	1	-6
3264	958	0	1	-6
3282	973	0	1	-6
3298	988	0	1	-6
3330	1003	0	1	-6
3330	1017	0	1	-6
3347	1033	0	1	-6
3366	1048	0	1	-6
3366	1062	0	1	-6
3383	1078	0	1	-6
3399	1093	0	1	-6
3416	1107	0	1	-5
3433	1123	0	1	-5
3450	1138	0	1	-5
3497	1153	0	1	-5
3498	1168	0	1	-5
3498	1182	0	1	-5
3514	1198	0	1	-5
3533	1213	0	1	-5
3533	1227	0	1	-5
3550	1243	0	1	-5
3567	1258	0	1	-5
3583	1272	0	1	-5
3600	1288	0	1	-5
3616	1303	0	1	-5
3645	1317	0	1	-5
3645	1333	0	1	-5
3666	1347	0	1	-4
3666	1362	0	1	-4
3682	1378	0	1	-4
3699	1392	0	1	-4
3716	1408	0	0	-4
3733	1423	0	0	-4
3750	1437	0	0	-4
3767	1453	0	0	-4
3797	1468	0	0	-4
3797	1482	0	0	-4
3818	1498	0	0	-4
3818	1512	0	0	-4
3835	1527	0	0	-4
3851	1543	0	0	-4
3868	1557	0	0	-4
3884	1572	0	0	-4
3902	1588	0	0	-4
3919	1602	0	0	-4
3949	1617	0	0	-4
3949	1633	0	0	-4
3966	1647	0	0	-3
3986	1662	0	0	-3
3986	1677	0	0	-3
4002	1692	0	0	-3
4034	1708	0	0	-3
4034	1722	0	0	-3
4051	1737	0	0	-3
4070	1753	0	0	-3
4070	1768	0	0	-3
4102	1782	0	0	-3
4119	1798	0	0	-3
4119	1812	0	0	-3
4135	1827	0	0	-3
4152	1842	0	0	-3
4170	1857	0	0	-3
4186	1872	0	0	-3
4203	1887	0	0	-3
4220	1902	0	0	-3
4236	1917	0	0	-3
4265	1932	0	0	-3
4265	1947	0	0	-3
4286	1963	0	0	-3
4286	1977	0	0	-3
4302	1992	0	0	-3
4319	2007	0	0	-3
4336	2022	0	0	-2
4370	2037	0	0	-2
4370	2052	0	0	-2
4386	2067	0	0	-2
4386	2082	0	0	-2
4418	2097	0	0	-2
4418	2112	0	0	-2
4438	2127	0	0	-2
4455	2142	0	0	-2
4471	2157	0	0	-2
4489	2171	-1	0	-2
4522	2187	-1	0	-2
4522	2202	-2	0	-2
4522	2216	-2	0	-2
4555	2232	-2	0	-2
4555	2247	-2	0	-2
4586	2262	-2	0	-2
4586	2277	-3	0	-2
4602	2292	-3	0	-2
4622	2307	-3	1	-2
4639	2322	-3	1	-2
4655	2336	-3	1	-2
4655	2352	-3	1	-2
4672	2367	-3	1	-2
4688	2381	-3	1	-2
4706	2397	-3	1	-2
4737	2412	-4	2	-2
4737	2426	-4	2	-2
4754	2442	-4	2	-2
4771	2457	-4	2	-2
4790	2471	-4	2	-2
4807	2487	-4	2	-1
4823	2501	-5	3	-1
4823	2516	-5	3	-1
4841	2532	-5	3	-1
4874	2546	-5	3	-1
4874	2562	-6	4	-1
4922	2577	-6	4	0
4922	2591	-6	4	0
4922	2607	-7	4	0
4939	2622	-7	4	0
4955	2636	-7	4	0
4955	2652	-7	4	1
4974	2666	-8	4	1
4990	2681	-8	4	2
5007	2697	-8	4	3
5026	2711	-8	4	3
5074	2726	-9	5	4
5074	2742	-9	5	5
5074	2757	-9	5	6
5091	2771	-9	5	6
5091	2787	-10	5	7
5107	2801	-10	5	9
5124	2817	-10	5	10
5142	2831	-11	5	11
5158	2846	-11	5	12
5175	2862	-11	5	13
5194	2876	-12	5	14
5242	2891	-12	5	14
5242	2907	-12	5	15
5242	2921	-12	5	16
