UnityMillis	ArduinoMillis	EDA	IBI	Distance
2180	10	242	239	236
2180	20	113	112	111
2196	30	65	63	61
2196	40	18	17	17
2213	50	20	18	16
2230	60	0	0	0
2230	70	5	4	2
2246	80	0	0	1
2246	90	14	12	10
2264	100	0	0	0
2280	110	6	4	2
2280	120	0	0	2
2297	130	13	11	10
2314	140	0	0	0
2314	150	4	2	1
2330	160	0	0	2
2330	171	0	0	0
2347	181	2	3	5
2347	191	0	0	0
2364	201	11	12	13
2381	211	0	0	0
2381	221	4	6	7
2397	231	0	0	0
2398	241	11	12	13
2414	251	0	0	0
2432	261	4	6	7
2432	271	0	0	0
2448	281	12	13	15
2465	291	0	0	0
2465	301	2	4	5
2482	311	0	0	0
2482	321	9	11	12
2498	331	0	0	0
2516	342	17	19	20
2516	352	0	0	0
2533	362	25	26	27
2533	372	0	0	0
2549	382	30	31	32
2549	392	0	0	0
2566	402	25	26	27
2583	412	0	0	0
2583	422	30	31	32
2599	432	0	0	0
2599	442	25	26	27
2616	452	0	0	0
2633	462	30	31	32
2633	472	0	0	0
2649	482	23	25	26
2666	492	0	0	0
2666	502	29	30	31
2683	512	0	0	0
2683	522	22	23	24
2700	532	0	0	0
2700	542	28	29	30
2717	552	0	0	0
2748	562	21	23	24
2748	572	0	0	0
2748	582	30	31	32
2765	592	0	0	0
2765	602	24	25	26
2782	612	0	0	0
2782	622	28	29	30
2800	632	0	0	0
2800	642	25	26	27
2817	652	0	0	0
2833	662	29	30	31
2833	672	0	0	0
2850	683	35	36	36
2867	693	0	0	0
2867	703	38	39	40
2884	713	0	0	0
2884	723	41	41	41
2901	733	0	0	0
2901	743	40	40	41
2917	753	0	0	0
2948	763	41	41	41
2948	773	0	0	0
2948	783	39	39	40
2964	793	0	0	0
2964	803	41	40	41
2984	813	0	0	0
2984	823	38	39	39
3001	833	0	0	0
3020	843	41	41	40
3020	854	0	0	0
3047	864	41	40	41
3047	874	0	0	0
3047	884	41	40	40
3068	894	0	0	0
3068	904	40	40	41
3088	914	0	0	0
3088	924	41	40	40
3116	934	0	0	0
3116	944	40	41	41
3116	954	0	0	0
3133	964	42	42	42
3133	974	0	0	0
3149	984	41	41	41
3168	994	0	0	0
3168	1004	40	40	40
3185	1014	0	0	0
3185	1024	40	40	41
3201	1034	0	0	0
3218	1044	41	41	41
3218	1054	0	0	0
3236	1064	41	40	40
3236	1074	0	0	0
3253	1084	43	43	43
3253	1094	0	0	0
3269	1104	40	40	40
3286	1114	0	0	0
3286	1124	40	40	40
3303	1134	0	0	0
3303	1144	41	40	40
3320	1154	0	0	0
3336	1164	41	41	41
3336	1174	0	0	0
3352	1184	42	41	41
3352	1195	0	0	0
3369	1205	40	40	40
3386	1215	0	0	0
3386	1225	37	35	34
3404	1235	0	0	0
3404	1245	39	39	39
3436	1255	0	0	0
3436	1265	39	38	37
3436	1275	0	0	0
3453	1285	41	41	41
3469	1295	0	0	0
3469	1305	39	39	38
3486	1315	0	0	0
3486	1325	40	40	40
3504	1335	0	0	0
3504	1345	39	38	37
3521	1355	0	0	0
3538	1366	31	30	30
3538	1376	0	0	0
3568	1386	30	29	28
3568	1396	0	0	0
3568	1406	21	19	18
3584	1416	0	0	0
3584	1426	29	28	27
3601	1436	0	0	0
3620	1446	22	20	19
3620	1456	0	0	0
3637	1466	28	27	26
3637	1476	0	0	0
3653	1486	23	21	20
3670	1496	0	0	0
3670	1506	30	28	28
3688	1516	0	0	0
3688	1526	23	21	20
3704	1536	0	0	0
3704	1546	26	25	24
3721	1556	0	0	0
3739	1566	24	22	21
3739	1576	0	0	0
3772	1586	28	26	26
3772	1596	0	0	0
3772	1606	23	21	20
3804	1616	0	0	0
3804	1626	27	25	24
3804	1636	0	0	0
3821	1646	23	22	20
3821	1656	0	0	0
3837	1666	28	27	26
3837	1676	0	0	0
3856	1686	24	22	21
3856	1696	0	0	0
3872	1707	16	15	13
3904	1717	0	0	0
3904	1727	8	6	5
3904	1737	0	0	0
3921	1747	0	0	0
3921	1757	0	0	0
3939	1767	12	11	9
3939	1777	0	0	0
3957	1787	2	1	0
3988	1797	0	0	0
3988	1807	10	9	8
3988	1817	0	0	0
3988	1827	2	0	0
4005	1837	0	0	0
4021	1847	10	9	7
4021	1857	0	0	0
4040	1867	6	4	2
4040	1878	0	0	0
4072	1888	0	0	0
4072	1898	7	8	9
4072	1908	0	0	0
4089	1918	13	14	14
4089	1928	0	0	0
4105	1938	9	9	10
4122	1948	0	0	0
4122	1958	9	9	10
4140	1968	0	0	0
4140	1978	7	7	8
4157	1988	0	0	1
4173	1998	7	7	8
4174	2008	0	0	0
4190	2018	5	6	6
4190	2028	1	1	1
4207	2038	7	8	8
4207	2048	1	1	1
4223	2058	6	6	6
4239	2068	2	2	2
4239	2078	6	6	7
4256	2088	2	2	2
4256	2098	5	5	6
4273	2108	1	1	1
4289	2118	5	5	6
4289	2128	2	2	2
4308	2138	5	5	5
4308	2148	2	2	2
4325	2158	7	7	7
4356	2168	1	2	2
4356	2178	6	6	6
4356	2188	1	1	1
4392	2198	6	7	7
4392	2208	2	2	2
4392	2219	7	7	8
