UnityMillis	ArduinoMillis	EDA	IBI	Distance
13052	442	-2	-14	-16	709	7.00
13164	550	-1	-14	-15	709	250.00
13264	651	0	-13	-14	708	7.00
13363	751	0	-13	-13	709	247.00
13462	860	0	-13	-12	709	7.00
13579	960	0	-12	-12	709	247.00
13661	1060	1	-12	-11	709	246.00
13777	1160	1	-12	-11	709	250.00
13876	1260	2	-12	-10	709	249.00
13976	1370	2	-12	-10	709	353.00
14092	1479	3	-11	-10	709	353.00
14191	1580	3	-11	-9	709	353.00
14307	1689	4	-11	-9	709	353.00
14390	1789	4	-11	-9	709	354.00
14506	1889	5	-11	-9	709	250.00
14605	1989	5	-11	-8	710	7.00
14705	2099	6	-11	-8	709	249.00
14821	2208	6	-11	-8	709	353.00
14920	2309	7	-11	-8	709	271.00
15020	2418	7	-11	-8	709	271.00
15136	2519	8	-11	-8	710	247.00
15235	2628	8	-11	-8	709	248.00
15352	2738	9	-11	-8	709	246.00
15450	2838	9	-11	-7	708	250.00
15566	2948	10	-11	-7	709	247.00
15666	3057	10	-11	-7	709	271.00
15765	3158	11	-11	-7	709	269.00
15881	3267	11	-11	-7	709	353.00
15980	3367	12	-11	-7	709	353.00
16080	3467	12	-11	-7	708	353.00
16179	3567	13	-10	-7	709	352.00
16295	3677	13	-10	-7	709	352.00
16395	3777	14	-10	-7	709	356.00
16494	3887	14	-10	-7	709	247.00
16610	3996	15	-10	-7	709	248.00
16709	4097	15	-10	-7	709	269.00
16825	4206	16	-10	-7	709	270.00
16925	4316	16	-10	-7	709	247.00
17024	4416	16	-10	-7	710	247.00
17333	4526	17	-10	-7	709	246.00
17333	4626	17	-10	-7	709	247.00
17360	4736	18	-10	-7	709	352.00
17459	4845	18	-10	-7	709	7.00
17559	4945	19	-10	-7	709	272.00
17658	5045	19	-10	-7	709	246.00
17757	5145	20	-10	-7	709	247.00
17873	5255	20	-10	-7	709	352.00
17973	5355	21	-10	-7	709	247.00
18073	5465	21	-10	-7	709	248.00
18189	5574	22	-10	-7	709	352.00
18290	5675	22	-10	-7	709	352.00
18405	5784	23	-10	-7	709	248.00
18504	5884	23	-10	-7	709	353.00
18604	5984	24	-10	-7	709	248.00
18703	6084	24	-10	-7	709	353.00
18802	6194	25	-10	-7	709	353.00
18918	6303	25	-10	-7	709	353.00
19018	6404	26	-10	-7	709	247.00
19134	6513	26	-10	-7	709	352.00
19233	6614	26	-10	-7	708	248.00
19333	6723	27	-10	-7	709	352.00
19449	6833	27	-10	-7	709	248.00
19548	6933	28	-10	-7	710	248.00
19664	7043	28	-10	-7	709	353.00
19764	7152	29	-10	-7	710	7.00
19863	7252	29	-10	-7	709	352.00
19962	7352	30	-10	-7	709	353.00
20078	7452	30	-10	-7	709	248.00
20161	7552	31	-10	-7	709	352.00
20261	7652	31	-10	-7	709	7.00
20376	7761	32	-10	-7	709	353.00
20476	7862	32	-10	-7	709	7.00
20592	7971	33	-10	-7	709	352.00
20691	8072	33	-10	-7	709	7.00
20807	8181	34	-10	-7	709	7.00
20890	8281	34	-10	-7	709	11.00
21006	8381	35	-10	-7	709	353.00
21106	8491	35	-10	-7	708	7.00
