UnityMillis	ArduinoMillis	EDA	IBI	Distance
1178	242505	-3	0	0
1178	242521	-3	0	0
1178	242535	-3	0	0
1178	242550	-3	0	0
1178	242566	-3	0	0
1178	242580	-3	0	0
1178	242595	-3	0	0
1178	242611	-3	0	0
1178	242625	-3	0	0
1178	242640	-3	0	0
1178	242655	-3	0	0
1178	242670	-3	0	0
1178	242685	-3	0	0
1178	242700	-3	0	0
1178	242715	-3	0	0
1178	242731	-3	0	0
1178	242745	-3	0	0
1178	242760	-3	0	0
1203	242776	-3	0	0
1217	242790	-3	0	0
1231	242805	-3	0	0
1245	242820	-3	0	0
1258	242835	-3	0	0
1272	242850	-3	0	0
1285	242865	-3	0	0
1299	242880	-3	0	0
1313	242895	-3	0	0
1326	242910	-3	0	0
1351	242925	-3	0	0
1365	242940	-3	0	0
1378	242955	-3	0	0
1392	242970	-3	0	0
1406	242984	-3	0	0
1420	243000	-3	0	0
1433	243015	-3	0	0
1447	243030	-3	0	0
1461	243045	-3	0	0
1488	243060	-3	0	0
1502	243075	-3	0	0
1517	243090	-3	0	0
1531	243105	-3	0	0
1544	243120	-3	0	0
1558	243135	-3	0	0
1572	243149	-3	0	0
1586	243165	-3	0	0
1599	243180	-3	0	-1
1613	243194	-3	0	-1
1627	243210	-3	0	-1
1640	243225	-3	0	-1
1668	243239	-3	0	-1
1682	243255	-3	0	-1
1696	243270	-3	0	-1
1709	243284	-3	0	-1
1723	243300	-3	0	-1
1737	243314	-3	0	-1
1751	243330	-3	0	-1
1764	243345	-3	0	-1
1778	243359	-3	0	-1
1792	243375	-3	0	-1
1805	243390	-3	0	-1
1829	243404	-3	0	-1
1843	243420	-3	0	-1
1857	243435	-3	0	-1
1871	243449	-3	0	-1
1884	243465	-3	0	-1
1898	243479	-3	0	-1
1912	243494	-3	0	-1
1939	243510	-3	0	-1
1959	243524	-3	0	-1
1959	243539	-3	0	-1
1973	243555	-3	0	-1
1986	243569	-3	0	-1
2014	243585	-3	0	-1
2027	243599	-3	0	-1
2041	243614	-3	0	-1
2055	243630	-3	0	-1
2069	243644	-3	0	-1
2083	243659	-3	0	0
2096	243675	-3	0	0
2116	243689	-3	0	0
2130	243704	-3	0	0
2143	243720	-3	0	0
2157	243734	-3	0	0
2171	243749	-2	0	0
2184	243764	-2	0	0
2198	243779	-2	0	0
2212	243794	-2	0	0
2239	243809	-2	0	0
2253	243824	-2	0	0
2273	243840	-3	0	0
2273	243854	-3	0	0
2288	243869	-3	0	0
2301	243885	-3	0	0
2329	243899	-3	-1	0
2342	243914	-3	-1	0
2356	243929	-2	-1	0
2370	243944	-2	-1	0
2384	243959	-2	-1	0
2397	243974	-2	-2	0
2411	243989	-2	-2	0
2431	244004	-2	-2	0
2445	244019	-2	-2	0
2459	244034	-2	-3	0
2472	244049	-2	-3	1
2486	244064	-2	-3	2
2499	244079	-2	-3	2
2513	244093	-2	-3	3
2527	244109	-2	-3	4
