UnityMillis	ArduinoMillis	EDA	IBI	Distance
3397	10	523.25
3398	22	261.63
3398	33	261.63
3399	45	261.63
3399	57	261.63
3400	68	261.63
3400	79	261.63
3401	92	261.63
3401	103	261.63
3402	114	261.63
3402	126	261.63
3403	138	261.63
3403	149	261.63
3404	161	261.63
3404	173	261.63
3405	185	261.63
3405	196	261.63
3406	207	261.63
3406	220	261.63
3407	231	261.63
3407	242	261.63
3408	254	261.63
3408	266	261.63
3409	278	261.63
3409	289	261.63
3409	301	261.63
3410	313	261.63
3411	324	261.63
3412	336	261.63
3413	348	261.63
3413	359	261.63
3414	371	261.63
3414	382	261.63
3415	395	261.63
3415	406	261.63
3416	417	261.63
3416	430	261.63
3417	441	261.63
3417	452	261.63
3418	464	261.63
3418	476	261.63
3419	488	261.63
3419	499	261.63
3911	510	261.63
3912	523	261.63
3913	534	261.63
3914	546	261.63
3915	558	261.63
3915	569	261.63
3916	581	261.63
3916	592	261.63
3917	604	261.63
3917	616	261.63
3918	627	261.63
3918	640	261.63
3919	651	261.63
3920	662	261.63
3920	674	261.63
3921	686	261.63
3921	698	261.63
3922	709	261.63
3922	720	261.63
3923	733	261.63
3924	744	261.63
3924	756	261.63
3925	768	261.63
3925	779	261.63
3926	791	261.63
3926	802	261.63
3927	814	261.63
3928	826	261.63
3928	837	261.63
3929	849	261.63
3930	861	261.63
3930	872	261.63
3931	884	261.63
3931	896	261.63
3932	908	261.63
3932	919	261.63
3933	930	261.63
3933	943	261.63
3934	954	261.63
3935	965	261.63
3935	977	261.63
3936	989	261.63
3936	1001	261.63
3937	1012	261.63
3964	1024	261.63
3965	1036	261.63
3965	1047	261.63
3966	1059	261.63
3966	1071	261.63
3981	1083	261.63
3982	1094	261.63
3998	1106	261.63
4015	1118	261.63
4031	1130	261.63
4032	1141	261.63
4047	1153	261.63
4064	1165	261.63
4065	1176	261.63
4080	1188	261.63
4097	1200	261.63
4114	1212	261.63
4115	1223	261.63
4130	1235	261.63
4147	1247	261.63
4148	1259	261.63
4164	1270	261.63
4181	1282	261.63
4182	1294	261.63
4197	1305	261.63
4214	1317	261.63
4215	1329	261.63
4230	1341	261.63
4246	1352	261.63
4263	1364	261.63
4280	1376	261.63
4281	1388	261.63
4296	1399	261.63
4297	1412	261.63
4313	1423	261.63
4330	1434	261.63
4346	1446	261.63
4347	1458	261.63
4362	1470	261.63
4379	1481	261.63
4395	1494	261.63
4396	1505	261.63
4412	1517	261.63
4429	1528	261.63
4430	1541	261.63
4445	1552	261.63
4462	1563	261.63
4478	1575	261.63
4479	1587	261.63
4495	1599	261.63
4512	1610	261.63
4513	1623	261.63
4529	1634	261.63
4544	1646	261.63
4562	1657	523.25
4564	1670	523.25
4577	1681	493.88
4594	1693	523.25
4596	1704	440.00
4610	1716	493.88
4626	1728	440.00
4643	1739	523.25
4645	1752	329.63
4660	1763	293.66
4676	1775	293.66
4678	1786	293.66
4693	1799	293.66
4709	1810	293.66
4711	1822	293.66
4726	1833	293.66
4742	1845	293.66
4743	1857	293.66
4759	1868	293.66
4775	1881	329.63
4792	1892	293.66
4793	1904	293.66
4809	1915	329.63
4825	1928	329.63
4826	1939	329.63
4842	1951	329.63
4859	1963	329.63
4875	1974	329.63
4875	1986	329.63
4891	1997	329.63
4908	2010	329.63
4909	2021	329.63
4924	2033	329.63
4941	2044	329.63
4958	2057	329.63
4959	2068	329.63
4975	2080	329.63
4992	2092	329.63
5008	2103	329.63
5010	2115	329.63
5025	2126	329.63
5027	2139	329.63
5041	2150	329.63
5058	2162	329.63
5074	2173	329.63
5076	2186	329.63
5091	2197	329.63
5107	2209	329.63
5108	2221	329.63
5124	2232	329.63
5140	2244	329.63
5157	2255	293.66
5158	2268	293.66
5173	2279	329.63
5190	2291	293.66
5191	2302	293.66
5207	2315	293.66
5223	2326	329.63
5240	2338	329.63
5241	2350	329.63
5258	2362	329.63
5260	2373	329.63
5275	2384	329.63
5292	2397	329.63
5308	2408	329.63
5323	2420	329.63
5339	2432	329.63
5340	2444	329.63
5355	2455	329.63
5356	2467	329.63
5372	2479	329.63
5389	2490	329.63
5405	2502	329.63
5406	2513	329.63
5422	2526	329.63
5423	2537	329.63
5439	2549	329.63
5455	2561	329.63
5472	2573	329.63
5473	2584	329.63
5490	2596	329.63
5506	2608	329.63
5523	2620	329.63
