UnityMillis	ArduinoMillis	EDA	IBI	Distance
2700	455	4	8	-39
2700	471	4	7	-42
2700	485	3	6	-43
2723	500	2	4	-44
2751	516	1	3	-44
2751	530	0	2	-42
2789	545	0	2	-38
2789	561	-1	1	-34
2789	575	-1	2	-27
2819	590	-1	3	-19
2820	605	-1	4	-11
2836	620	-2	6	-3
2855	635	-2	7	1
2888	650	-2	9	3
2888	665	-2	10	1
2919	680	0	11	-4
2919	695	0	12	-11
2951	710	2	12	-19
2951	724	4	12	-25
2951	740	5	12	-29
2968	755	6	12	-31
2985	770	7	11	-32
3003	785	7	10	-33
3020	800	7	9	-33
3037	815	6	8	-32
3054	830	6	7	-30
3070	845	5	6	-26
3070	860	4	5	-20
3087	875	4	5	-13
3119	889	3	4	-5
3119	905	3	4	2
3136	920	2	4	8
3153	934	2	4	11
3169	950	2	5	11
3187	965	2	5	7
3204	979	2	4	0
3221	995	2	5	-8
3238	1010	3	5	-16
3238	1025	3	5	-21
3256	1040	4	6	-24
3283	1054	4	7	-25
3283	1070	5	8	-24
3303	1085	6	9	-22
3320	1099	6	9	-18
3337	1115	6	10	-12
3355	1130	6	10	-2
3372	1144	6	10	8
3389	1160	5	10	20
3389	1175	4	10	27
3405	1189	3	10	31
3422	1205	3	10	31
3451	1219	3	9	29
3451	1234	4	9	25
3471	1250	4	9	20
3488	1264	5	8	12
3505	1280	7	8	1
3521	1295	7	7	-10
3521	1309	7	7	-17
3539	1325	7	7	-21
3572	1340	7	7	-23
3572	1354	7	6	-26
3603	1370	6	6	-28
3603	1384	6	5	-30
3623	1399	6	5	-32
3640	1415	6	4	-33
3657	1429	6	4	-33
3657	1444	6	3	-31
3674	1460	6	3	-26
3690	1474	7	2	-19
3707	1489	7	2	-9
3723	1505	8	1	0
3763	1519	9	1	8
3763	1534	9	0	13
3763	1549	9	0	15
3791	1564	9	0	15
3791	1580	9	0	13
3808	1594	9	0	10
3825	1609	8	0	4
3841	1625	7	0	-4
3858	1639	7	0	-13
3875	1654	6	0	-20
3892	1670	5	0	-24
3919	1684	5	1	-27
3919	1699	5	0	-28
3939	1714	5	0	-28
3956	1729	5	0	-27
3975	1744	5	0	-26
3975	1759	6	0	-23
3992	1774	6	-1	-19
4009	1789	7	-2	-15
4025	1804	7	-3	-13
4042	1819	7	-4	-11
4059	1835	7	-6	-11
4087	1849	7	-7	-12
4087	1864	7	-9	-13
4107	1880	7	-10	-13
4107	1894	7	-11	-12
4123	1909	7	-13	-10
4140	1924	8	-14	-8
4160	1939	8	-15	-6
4177	1954	9	-16	-3
4193	1969	10	-18	0
4210	1984	11	-19	5
4239	1999	12	-20	10
4239	2014	14	-20	16
4259	2029	14	-20	22
4259	2043	14	-19	29
4276	2059	14	-18	35
4293	2074	13	-16	41
4310	2088	12	-13	46
4328	2104	10	-11	50
4344	2119	8	-8	53
4363	2134	6	-6	55
4412	2149	4	-3	55
4412	2164	3	0	54
4412	2179	1	2	53
4412	2194	0	5	50
4428	2208	1	9	43
4445	2224	2	12	35
4462	2239	4	15	29
4478	2253	4	18	25
4495	2269	5	22	22
4495	2284	6	25	20
4511	2298	6	27	19
4528	2314	8	30	17
4559	2329	9	32	15
4559	2343	11	34	13
4576	2359	13	36	11
4596	2373	15	36	9
4628	2388	16	36	8
4628	2404	16	34	6
4644	2418	16	32	4
4661	2434	15	28	2
4678	2449	14	23	0
4678	2463	13	17	-3
4696	2479	11	12	-6
4723	2494	9	6	-9
4723	2508	6	0	-10
4743	2524	4	-5	-10
4760	2538	2	-10	-9
4779	2553	1	-15	-8
4796	2569	1	-18	-7
4813	2584	0	-21	-7
4813	2598	0	-22	-5
4830	2614	1	-22	-2
4846	2628	3	-21	1
4868	2643	4	-20	8
4911	2659	5	-17	15
4911	2673	4	-14	23
4911	2689	3	-11	31
4928	2703	2	-7	40
4952	2718	0	-3	49
4952	2734	-2	0	56
4980	2748	-3	2	61
4980	2763	-5	4	63
4997	2779	-5	5	63
5013	2793	-4	5	62
5030	2808	-4	5	60
5059	2824	-3	4	58
5059	2838	-2	4	56
5079	2853	-1	3	54
5096	2868	0	2	52
5116	2883	0	1	48
5116	2898	0	1	44
5133	2913	1	1	37
5149	2928	1	1	30
