UnityMillis	ArduinoMillis	EDA	IBI	Distance
2866	455	0	2	-9
2866	471	0	2	-9
2866	486	0	2	-9
2866	500	0	2	-9
2866	516	0	2	-9
2866	530	0	2	-9
2866	545	0	2	-9
2939	561	0	1	-9
2939	575	0	1	-8
2939	590	0	1	-8
2939	606	0	1	-8
2939	620	0	1	-8
2972	635	0	1	-8
2972	651	1	1	-8
2999	665	1	1	-8
2999	680	1	1	-8
3016	695	1	1	-8
3047	710	1	1	-8
3047	726	1	1	-8
3068	740	1	1	-8
3068	755	1	1	-8
3085	771	1	1	-7
3101	785	1	1	-7
3118	800	1	1	-7
3134	816	1	1	-7
3151	830	1	1	-7
3167	845	1	1	-7
3220	860	1	1	-7
3220	875	1	1	-7
3220	890	1	0	-7
3220	905	1	0	-7
3251	920	2	0	-7
3251	935	2	0	-7
3268	950	2	0	-7
3285	965	2	0	-7
3301	980	2	0	-7
3318	995	2	0	-7
3336	1010	2	0	-6
3367	1025	2	0	-6
3367	1040	2	0	-6
3367	1055	2	0	-6
3384	1070	2	0	-6
3400	1085	2	0	-6
3417	1100	2	0	-6
3435	1115	2	0	-6
3452	1130	2	0	-6
3469	1145	2	0	-6
3485	1160	2	0	-6
3485	1175	3	0	-6
3503	1189	3	0	-6
3535	1205	3	0	-6
3535	1220	3	0	-6
3552	1234	3	0	-6
3569	1250	3	0	-6
3585	1265	3	0	-6
3602	1280	3	0	-6
3620	1295	3	0	-6
3620	1310	3	0	-5
3636	1325	3	0	-5
3653	1340	3	0	-5
3669	1354	3	0	-5
3703	1370	3	0	-5
3703	1385	3	0	-5
3720	1399	3	0	-5
3737	1415	4	0	-5
3753	1430	4	0	-5
3770	1444	4	0	-5
3787	1460	4	0	-5
3787	1474	4	0	-5
3804	1489	4	0	-5
3821	1505	4	0	-5
3856	1519	4	0	-5
3856	1534	4	0	-5
3888	1550	4	0	-5
3888	1564	4	0	-5
3919	1580	4	0	-5
3919	1595	4	0	-5
3936	1609	4	0	-5
3936	1625	4	0	-5
3953	1639	4	0	-5
3971	1654	4	0	-5
4003	1670	5	0	-5
4003	1684	5	0	-5
4020	1699	5	0	-5
4040	1715	5	0	-5
4071	1729	5	0	-5
4071	1744	5	0	-5
4071	1760	5	0	-5
4088	1775	5	0	-5
