UnityMillis	ArduinoMillis	EDA	IBI	Distance
2179	10	586	519	-497
2179	20	599	519	-500
2179	30	594	514	-498
2179	40	587	505	-497
2210	50	595	522	-498
2210	60	599	516	-501
12195	10	586	516	-499
12230	20	601	516	-502
12230	30	592	515	-480
12230	40	585	510	-490
12246	50	596	515	-500
12247	60	593	521	-490
12263	70	577	515	-488
12263	80	594	525	-494
12280	90	592	528	-493
12280	100	592	517	-505
12296	110	592	512	-509
12313	120	577	527	-501
12313	130	588	512	-492
12330	140	590	513	-490
12330	150	586	523	-485
12347	160	590	526	-510
12382	171	582	531	-517
12382	181	591	517	-500
12382	191	597	514	-496
12382	201	592	522	-496
12398	211	592	519	-489
12398	221	601	514	-485
12430	231	587	526	-504
12430	241	593	522	-500
12447	251	586	511	-490
12447	261	588	524	-492
12464	271	590	520	-495
12464	281	592	522	-493
12482	291	597	521	-499
