UnityMillis	ArduinoMillis	EDA	IBI	Distance
5402	1302097	261.63
5405	1302110	261.63
5406	1302121	261.63
5407	1302133	261.63
5409	1302145	261.63
5410	1302157	261.63
5411	1302168	261.63
5412	1302180	261.63
5414	1302192	261.63
5415	1302204	261.63
5416	1302215	261.63
5417	1302227	261.63
5419	1302239	261.63
5420	1302251	261.63
5421	1302262	261.63
5422	1302275	261.63
5423	1302286	261.63
5436	1302298	261.63
5437	1302309	261.63
5439	1302322	261.63
5441	1302333	261.63
5442	1302345	261.63
5443	1302356	261.63
5444	1302369	261.63
5445	1302380	261.63
5446	1302392	261.63
5447	1302404	261.63
5450	1302416	261.63
5452	1302427	261.63
5453	1302439	261.63
5454	1302451	261.63
5455	1302463	261.63
5456	1302474	261.63
5457	1302487	261.63
5459	1302498	261.63
5461	1302510	261.63
5462	1302521	261.63
5463	1302534	261.63
5464	1302545	261.63
5465	1302557	261.63
5466	1302568	261.63
5467	1302581	261.63
5469	1302592	261.63
5473	1302604	261.63
5474	1302616	261.63
5476	1302628	261.63
5478	1302639	261.63
5479	1302651	261.63
5481	1302663	261.63
5482	1302675	261.63
5484	1302686	261.63
5485	1302699	261.63
5487	1302710	261.63
5489	1302722	261.63
5490	1302733	261.63
5491	1302746	261.63
5492	1302757	261.63
5493	1302769	261.63
5496	1302780	261.63
5499	1302793	261.63
5500	1302804	261.63
5501	1302816	261.63
5502	1302828	261.63
5503	1302840	261.63
5504	1302851	261.63
5505	1302863	261.63
5506	1302875	261.63
5507	1302887	261.63
5508	1302898	261.63
5509	1302910	261.63
5510	1302922	261.63
5511	1302934	261.63
5512	1302945	261.63
5513	1302958	261.63
5514	1302969	261.63
5516	1302981	261.63
5517	1302992	261.63
5519	1303005	261.63
5520	1303016	261.63
5521	1303028	261.63
5522	1303040	261.63
5523	1303051	261.63
5524	1303063	261.63
5525	1303074	261.63
5526	1303087	261.63
5528	1303098	261.63
5529	1303110	261.63
5530	1303121	261.63
5531	1303134	261.63
5533	1303145	261.63
5534	1303157	261.63
5535	1303169	261.63
6277	1303181	261.63
6278	1303192	261.63
6280	1303204	261.63
6281	1303216	261.63
6283	1303228	261.63
6283	1303239	261.63
6284	1303251	261.63
6286	1303263	261.63
6287	1303275	261.63
6288	1303286	261.63
6289	1303299	261.63
6290	1303310	261.63
6291	1303322	261.63
6292	1303333	261.63
6293	1303346	261.63
6294	1303357	261.63
6295	1303369	261.63
6296	1303380	261.63
6297	1303393	261.63
6298	1303404	261.63
6299	1303416	261.63
6300	1303428	261.63
6301	1303440	261.63
6302	1303451	261.63
6304	1303463	261.63
6305	1303475	261.63
6306	1303487	261.63
6307	1303498	261.63
6308	1303511	261.63
6321	1303522	261.63
6323	1303534	261.63
6324	1303545	261.63
6325	1303558	261.63
6326	1303569	261.63
6327	1303581	261.63
6328	1303592	261.63
6329	1303605	261.63
6330	1303616	261.63
6331	1303628	261.63
6332	1303640	261.63
6333	1303652	261.63
6333	1303663	261.63
6334	1303675	261.63
6336	1303687	261.63
6337	1303699	261.63
6338	1303710	261.63
6339	1303723	261.63
6340	1303734	261.63
6341	1303746	261.63
6342	1303757	261.63
6343	1303770	261.63
6344	1303781	261.63
6345	1303793	261.63
6346	1303804	261.63
6347	1303817	261.63
6348	1303828	261.63
6349	1303840	261.63
6350	1303852	261.63
6351	1303864	261.63
6352	1303875	261.63
6353	1303887	261.63
6354	1303899	261.63
6355	1303911	261.63
6356	1303922	261.63
6358	1303934	261.63
6359	1303946	261.63
6360	1303958	261.63
6361	1303969	261.63
6362	1303982	261.63
6363	1303993	261.63
6364	1304005	261.63
6365	1304016	261.63
6367	1304029	261.63
6369	1304040	261.63
6371	1304052	261.63
6372	1304064	261.63
6401	1304076	261.63
6402	1304087	261.63
6403	1304099	261.63
6404	1304111	261.63
6405	1304123	261.63
6406	1304134	261.63
6407	1304145	261.63
6408	1304158	261.63
6409	1304169	261.63
6410	1304181	261.63
6411	1304193	261.63
6423	1304205	261.63
6445	1304216	261.63
6448	1304228	261.63
6449	1304240	261.63
6487	1304252	261.63
6516	1304263	261.63
6532	1304275	261.63
6549	1304287	261.63
6566	1304299	261.63
6582	1304310	261.63
6605	1304323	261.63
6606	1304335	261.63
6622	1304346	261.63
6623	1304358	261.63
6661	1304370	261.63
6688	1304382	261.63
6689	1304393	261.63
6690	1304406	261.63
6691	1304417	261.63
6705	1304429	261.63
6721	1304440	261.63
