UnityMillis	ArduinoMillis	EDA	IBI	Distance
2091	10	226	225	225
2107	20	120	118	117
2107	30	64	65	65
2124	40	16	16	16
2124	50	9	10	11
2140	60	0	0	0
2157	70	7	8	9
2157	80	0	0	0
2173	90	0	0	1
2173	100	0	0	0
2190	110	9	10	11
2207	120	0	0	0
2207	130	3	5	6
2223	140	0	0	0
2240	150	10	11	13
2240	160	0	0	0
2257	171	12	13	15
2257	181	0	0	0
2274	191	21	22	23
2274	201	0	0	0
2290	211	23	24	25
2307	221	0	0	0
2307	231	20	21	22
2324	241	0	0	0
2324	251	24	25	26
2340	261	0	0	0
2358	271	19	20	21
2358	281	0	0	0
2374	291	27	28	29
2374	301	0	0	0
2391	311	19	20	21
2408	321	0	0	0
2408	331	24	24	25
2424	342	0	0	0
2442	352	28	29	29
2442	362	0	0	0
2459	372	31	32	33
2459	382	0	0	0
2475	392	30	31	31
2475	402	0	0	0
2492	412	31	32	33
2508	422	0	0	0
2508	432	28	29	29
2525	442	0	0	0
2526	452	32	33	33
2542	462	0	0	0
2559	472	29	29	30
2559	482	0	0	0
2576	492	32	33	34
2611	502	0	0	0
2611	512	30	30	31
2611	522	0	0	0
2611	532	30	30	31
2642	542	0	0	0
2642	552	33	34	34
2642	562	0	0	0
2659	572	30	31	32
2659	582	0	0	0
2676	592	35	35	35
2676	602	0	0	0
2692	612	31	31	32
2710	622	0	0	0
2710	632	33	34	34
2726	642	0	0	0
2726	652	30	30	31
2743	662	0	0	0
2760	672	32	33	33
2760	683	0	0	0
2776	693	34	35	34
2793	703	0	0	0
2793	713	34	33	33
2810	723	0	0	0
2810	733	33	33	33
2827	743	1	1	1
2827	753	34	33	33
2843	763	0	0	0
2860	773	33	33	33
2860	783	0	0	0
2877	793	35	35	35
2877	803	0	0	0
2894	813	35	34	34
2910	823	0	0	0
2910	833	33	33	33
2927	843	1	1	1
2927	854	33	33	33
2944	864	0	0	0
2962	874	32	32	32
2962	884	0	1	0
2979	894	33	33	33
2979	904	0	0	0
2995	914	34	33	33
3012	924	0	0	0
3012	934	31	31	30
3029	944	0	0	0
3029	954	33	32	32
3045	964	0	0	0
3062	974	32	32	32
3062	984	0	0	0
3078	994	34	34	33
3078	1004	0	0	0
3095	1014	32	32	32
3112	1024	0	0	0
3112	1034	33	33	33
3128	1044	0	1	0
3145	1054	32	31	31
3145	1064	0	0	0
3162	1074	33	32	32
3162	1084	0	0	0
3178	1094	33	32	32
3178	1104	0	0	0
3195	1114	34	34	34
3195	1124	0	0	0
3212	1134	34	34	33
3228	1144	1	1	1
3228	1154	34	34	34
3246	1164	0	0	0
3262	1174	33	33	32
3262	1184	0	0	0
3279	1195	30	29	29
3279	1205	0	0	0
3296	1215	26	25	24
3312	1225	0	0	0
3312	1235	23	22	21
3330	1245	0	1	1
3330	1255	25	25	24
3347	1265	0	0	0
3363	1275	23	22	21
3363	1285	0	0	0
3380	1295	32	30	29
3380	1305	0	0	0
3397	1315	25	24	23
3414	1325	0	0	0
3414	1335	26	25	24
3431	1345	0	0	0
3431	1355	23	21	21
3447	1366	0	0	0
3464	1376	15	14	13
3464	1386	0	0	0
3481	1396	10	9	8
3498	1406	0	0	0
3498	1416	19	18	17
3498	1426	0	0	0
3514	1436	12	10	9
3531	1446	1	0	0
3531	1456	19	18	17
3548	1466	1	1	1
3564	1476	10	9	7
3564	1486	0	0	0
3581	1496	20	19	18
3581	1506	0	0	0
3598	1516	13	12	11
3614	1526	0	0	0
3614	1536	16	15	13
3631	1546	0	0	0
3631	1556	11	10	9
3648	1566	0	0	0
3664	1576	5	3	2
3664	1586	0	0	0
3682	1596	13	12	11
3682	1606	0	0	0
3699	1616	5	3	2
3699	1626	0	0	0
3715	1636	12	10	9
3732	1646	0	0	0
3732	1656	6	5	4
3748	1666	1	1	1
3748	1676	11	10	8
3766	1686	0	0	0
3783	1696	2	1	0
3783	1707	0	0	0
3799	1717	1	0	0
3816	1727	1	2	3
3816	1737	0	0	0
3832	1747	5	6	7
3832	1757	0	0	0
3849	1767	0	0	1
3866	1777	0	0	0
3866	1787	4	5	6
3882	1797	0	0	0
3882	1807	0	0	1
3899	1817	0	0	0
3899	1827	5	6	7
3916	1837	2	1	0
3932	1847	1	3	4
3932	1857	0	0	0
3949	1867	7	7	9
3965	1878	0	0	0
3966	1888	9	10	11
3982	1898	0	0	0
3982	1908	18	18	19
3999	1918	0	0	0
4016	1928	10	11	12
4016	1938	0	0	0
4032	1948	16	17	18
4032	1958	0	0	0
4050	1968	9	10	11
4066	1978	0	0	0
4066	1988	17	18	19
4083	1998	0	0	0
4083	2008	10	11	12
4100	2018	0	0	0
4116	2028	16	17	18
4116	2038	0	0	0
4134	2048	10	12	12
4134	2058	0	0	0
4150	2068	15	16	17
4167	2078	0	0	0
4167	2088	21	22	23
4184	2098	0	0	0
4184	2108	17	18	19
4200	2118	0	0	0
4217	2128	21	22	23
4217	2138	0	0	0
4234	2148	16	17	17
4234	2158	0	0	0
4250	2168	19	19	20
4267	2178	0	0	0
4267	2188	15	15	17
4284	2198	0	0	0
4300	2208	20	21	22
4300	2219	0	0	0
4317	2229	24	25	26
4318	2239	0	0	0
4334	2249	30	31	31
4334	2259	0	0	0
4351	2269	26	27	27
4367	2279	0	0	0
4367	2289	29	29	30
4384	2299	0	0	0
4384	2309	24	25	26
4402	2319	0	0	0
4418	2329	29	29	30
4418	2339	0	0	0
4435	2349	23	24	25
4435	2359	0	0	0
4452	2369	27	28	28
4468	2379	0	0	0
4468	2390	31	31	32
4485	2400	0	0	0
4485	2410	33	33	33
4502	2420	0	0	0
4518	2430	33	33	33
4518	2440	0	0	0
4535	2450	34	34	34
4535	2460	0	0	0
4552	2470	33	32	33
4568	2480	0	0	0
4568	2490	33	33	33
4586	2500	0	0	0
4586	2510	32	32	32
4602	2520	0	0	0
4619	2530	33	33	33
4619	2540	0	0	0
4636	2550	33	33	33
4636	2560	0	0	0
4652	2570	34	33	33
4670	2580	0	0	0
4670	2590	33	32	33
4687	2600	0	1	0
4687	2610	32	32	32
4703	2620	0	0	0
4720	2630	32	32	32
4720	2640	0	0	0
4754	2650	32	32	32
4754	2660	0	0	0
4754	2670	33	32	33
4770	2680	0	0	0
4770	2690	33	32	32
4787	2700	0	0	0
4787	2710	32	31	32
4805	2720	0	0	0
4805	2731	32	32	32
4822	2741	0	0	0
4839	2751	32	31	32
4839	2761	0	0	0
4858	2771	33	32	32
4858	2781	0	0	0
4886	2791	33	32	32
4886	2801	0	0	0
4903	2811	31	31	31
4903	2821	0	0	0
4919	2831	31	31	31
4919	2841	0	0	0
