UnityMillis	ArduinoMillis	EDA	IBI	Distance
11614	457	0	1	-12
11614	470	0	1	-12
11623	484	0	1	-12
11623	499	0	1	-12
11637	514	0	1	-12
11664	529	0	1	-12
11678	544	0	1	-12
11691	559	0	1	-11
11705	574	0	1	-11
11719	589	0	1	-11
11732	604	0	1	-11
11758	619	0	1	-11
11758	633	0	1	-11
11772	649	0	1	-11
11799	664	0	1	-11
11813	678	0	1	-11
11827	694	0	1	-11
11840	709	0	1	-10
11855	723	0	1	-10
11868	739	0	1	-10
11881	754	0	1	-10
11895	769	0	1	-10
11910	784	0	1	-10
11924	798	0	1	-10
11951	814	0	1	-10
11951	829	0	1	-10
11978	843	0	1	-10
11992	859	0	0	-10
12006	874	0	0	-9
12019	888	0	0	-9
12033	904	0	0	-9
12047	919	0	0	-9
12068	933	0	0	-9
12082	949	0	0	-9
12096	963	0	0	-9
12110	978	0	0	-9
12123	994	0	0	-9
12137	1008	0	0	-9
12150	1024	0	0	-9
12164	1039	0	0	-9
12178	1053	0	0	-9
12212	1069	0	0	-8
12212	1083	0	0	-8
12226	1098	0	0	-8
12240	1114	0	0	-8
12253	1128	0	0	-8
12267	1143	0	0	-8
12294	1159	0	0	-8
12309	1173	0	0	-8
12323	1188	0	0	-8
12336	1204	0	0	-8
12350	1218	0	0	-8
12364	1233	0	0	-8
12379	1249	0	0	-8
12392	1263	0	0	-8
12406	1278	0	0	-8
12420	1293	0	0	-8
12433	1308	0	0	-7
12447	1324	0	0	-7
12475	1338	0	0	-7
12488	1353	0	0	-7
12502	1369	0	0	-7
12516	1383	0	0	-7
12530	1398	0	0	-7
12544	1413	0	0	-7
12557	1428	0	0	-7
12572	1443	0	0	-7
12585	1458	0	0	-7
12598	1473	0	0	-7
12612	1488	0	0	-7
12626	1503	0	0	-7
12653	1518	0	0	-7
12668	1533	0	0	-7
12682	1548	0	0	-7
12696	1563	0	0	-7
12709	1577	0	0	-7
12723	1593	0	0	-6
12737	1608	0	0	-6
12751	1623	0	0	-6
12764	1638	0	0	-6
12778	1653	0	0	-6
12792	1668	0	0	-6
12820	1683	0	0	-6
12834	1698	0	0	-6
12847	1713	0	0	-6
12861	1728	0	0	-6
12874	1742	0	0	-6
12885	1758	0	0	-6
12898	1773	0	0	-6
12913	1787	0	0	-6
12926	1803	0	0	-6
12954	1818	0	0	-6
12975	1832	0	0	-6
12975	1848	0	0	-6
12989	1863	0	0	-6
13016	1879	0	0	-6
13016	1893	0	0	-6
13044	1907	0	0	-6
13057	1923	0	0	-6
13071	1938	0	0	-6
13085	1952	0	0	-5
13099	1968	0	0	-5
13112	1983	0	0	-5
13127	1997	0	0	-5
13141	2013	0	0	-5
13155	2028	0	0	-5
13168	2042	0	0	-5
13195	2058	0	0	-5
13209	2072	0	0	-5
13223	2087	0	0	-5
13236	2103	0	0	-5
13251	2117	0	0	-5
13264	2132	0	0	-5
13278	2148	0	0	-5
13292	2162	0	0	-5
13306	2178	0	0	-5
13320	2192	0	0	-5
13333	2207	0	0	-5
13347	2223	0	0	-5
13375	2237	0	0	-5
13388	2252	0	0	-5
13402	2268	0	0	-5
13416	2282	0	0	-5
13430	2297	0	0	-5
13444	2313	0	0	-5
13458	2327	0	0	-5
13472	2342	0	0	-5
13486	2357	0	0	-5
13499	2372	0	0	-5
13513	2387	0	0	-5
13540	2402	0	0	-5
13554	2417	0	0	-5
13568	2433	0	0	-5
13582	2447	0	0	-5
13596	2462	0	0	-5
13610	2478	0	0	-4
13623	2492	0	0	-4
13637	2507	0	0	-4
13650	2523	0	0	-4
13664	2537	0	0	-4
13691	2552	0	0	-4
13691	2567	0	0	-4
13723	2582	0	0	-4
13737	2597	0	0	-4
13737	2612	0	0	-4
13765	2627	0	0	-4
13765	2642	0	0	-4
13793	2657	0	0	-4
13806	2672	0	0	-4
13819	2686	0	0	-4
13833	2702	0	0	-4
13847	2717	0	0	-4
13861	2732	0	0	-4
13874	2747	0	0	-4
13895	2762	0	0	-4
13909	2777	0	0	-4
13923	2792	0	0	-4
13936	2807	0	0	-4
13950	2822	0	0	-4
13963	2837	0	0	-4
13991	2851	0	0	-4
13991	2867	0	0	-4
14018	2882	0	0	-4
14032	2896	0	0	-4
14046	2912	0	0	-4
14061	2927	0	0	-4
14074	2941	0	0	-4
14088	2957	0	0	-4
14102	2972	0	0	-4
14115	2987	0	0	-4
14129	3002	0	0	-4
14143	3016	0	0	-4
14170	3032	0	0	-4
14171	3047	0	0	-4
14198	3061	0	0	-4
14212	3077	0	0	-4
14226	3092	0	0	-4
14240	3106	0	0	-4
14253	3122	0	0	-4
14267	3137	0	0	-4
14280	3151	0	0	-4
14295	3167	0	0	-4
14308	3181	0	0	-4
14335	3196	0	0	-4
14349	3212	0	0	-4
14364	3226	0	0	-4
14378	3241	0	0	-4
14391	3257	0	0	-4
14405	3271	0	0	-4
14419	3287	0	0	-4
14432	3302	0	0	-4
14446	3316	0	0	-4
14460	3332	0	0	-4
14473	3346	0	0	-3
14487	3361	0	0	-3
14515	3377	0	0	-3
14532	3391	0	0	-3
14532	3406	0	0	-3
14560	3422	0	0	-3
14574	3436	0	0	-3
14588	3451	0	0	-3
14601	3467	0	0	-3
14615	3481	0	0	-3
14629	3496	0	0	-3
14642	3511	0	0	-3
14656	3526	0	0	-3
14671	3542	0	0	-3
14686	3556	0	0	-3
14699	3571	0	0	-3
14712	3587	0	0	-3
14740	3601	0	0	-3
14753	3616	0	0	-3
14767	3632	0	0	-3
14781	3646	0	0	-3
14794	3661	0	0	-3
14809	3676	0	0	-3
14823	3691	0	0	-3
14836	3706	0	0	-3
14850	3721	0	0	-3
14864	3736	0	0	-3
14891	3751	0	0	-3
14891	3766	0	0	-3
14919	3781	0	0	-3
14933	3795	0	0	-3
14946	3811	0	0	-3
14960	3826	0	0	-3
14974	3841	0	0	-3
14987	3856	0	0	-3
15001	3871	0	0	-3
15015	3886	0	0	-3
15028	3901	0	0	-3
15056	3916	0	0	-3
15070	3931	0	0	-3
15083	3946	0	0	-3
15097	3960	0	0	-3
15111	3976	0	0	-3
15125	3991	0	0	-3
15139	4005	0	0	-3
15152	4021	0	0	-3
15166	4036	0	0	-3
15180	4050	0	0	-3
15193	4066	0	0	-3
15207	4081	0	0	-3
15234	4096	0	0	-3
15248	4111	0	0	-3
15263	4125	0	0	-3
15276	4141	0	0	-3
15290	4156	0	0	-3
15304	4170	0	0	-3
