UnityMillis	ArduinoMillis	EDA	IBI	Distance
1991	5359	133	132	131
1991	5369	64	64	63
1991	5379	21	21	20
1991	5389	7	7	8
2006	5399	0	0	0
2006	5409	4	3	4
2022	5419	0	0	0
2039	5429	2	3	2
2039	5439	0	0	0
2056	5449	3	2	3
2056	5459	0	0	0
2072	5469	2	2	2
2089	5479	0	0	0
2089	5489	2	2	2
2105	5499	0	0	0
2105	5509	2	2	2
2122	5519	0	0	0
2138	5529	3	2	2
2138	5539	0	0	0
2155	5549	2	3	3
2155	5559	0	0	0
2172	5569	3	3	3
2188	5579	0	0	0
2188	5590	3	2	2
2206	5600	0	0	0
2206	5610	3	3	3
2222	5620	0	0	0
2238	5630	2	3	2
2238	5640	0	0	0
2255	5650	4	4	4
2255	5660	0	0	0
2271	5670	1	1	2
2288	5680	0	0	0
2288	5690	2	2	2
2304	5700	0	0	0
2304	5710	3	3	3
2321	5720	0	0	0
2338	5730	3	2	1
2338	5740	0	0	0
2354	5750	3	3	3
2354	5760	0	0	0
2371	5770	2	3	3
2387	5780	0	0	0
2387	5790	4	4	3
2404	5800	0	0	0
2420	5810	2	3	2
2420	5820	0	0	0
2437	5830	3	3	4
2437	5840	0	0	0
2453	5850	2	2	2
2470	5860	0	0	0
2470	5870	3	2	3
2486	5880	0	0	0
2486	5890	2	3	2
2503	5900	0	0	0
2519	5910	4	3	2
2519	5920	0	0	0
2536	5931	3	3	4
2553	5941	0	0	0
2553	5951	2	1	2
2569	5961	0	0	0
2569	5971	1	2	2
2586	5981	0	0	0
2586	5991	2	3	2
2603	6001	0	0	0
2619	6011	2	1	2
2619	6021	0	0	0
2635	6031	3	3	3
2635	6041	0	0	0
2652	6051	2	2	2
2669	6061	0	0	0
2669	6071	2	2	3
2685	6081	0	0	0
2702	6091	2	2	2
2702	6102	0	0	0
2718	6112	2	2	1
2718	6122	0	0	0
2735	6132	1	1	1
2752	6142	0	0	0
2752	6152	1	2	2
2768	6162	0	0	0
2768	6172	1	1	1
2785	6182	0	0	0
2801	6192	2	2	2
2801	6202	0	0	0
2818	6212	2	2	2
2834	6222	0	0	0
2834	6232	1	0	1
2851	6242	0	0	0
2851	6252	1	1	1
2867	6262	0	0	0
2885	6272	2	1	2
2885	6282	0	0	0
2901	6292	2	2	2
2901	6302	0	0	0
2917	6312	2	2	1
2934	6322	0	0	0
2934	6332	2	2	2
2950	6342	0	0	0
2950	6352	0	0	1
2967	6362	0	0	0
2967	6372	3	1	2
2983	6382	0	0	0
3000	6392	1	1	0
3000	6402	0	0	0
3016	6412	1	1	2
3016	6422	0	0	0
3033	6432	0	0	0
3050	6443	0	0	0
3050	6453	1	1	1
3066	6463	0	0	0
3083	6473	0	0	0
3083	6483	0	0	0
3099	6493	2	2	2
3099	6503	0	0	0
3116	6513	1	2	1
3132	6523	0	0	0
3132	6533	1	1	1
3149	6543	0	0	0
3149	6553	0	0	0
3166	6563	0	0	0
3182	6573	0	0	0
3182	6583	0	0	0
3199	6593	1	1	1
3215	6603	0	0	0
3215	6614	0	0	0
3232	6624	0	0	0
3232	6634	0	0	0
3248	6644	0	0	0
3265	6654	0	0	0
3265	6664	0	0	0
3282	6674	0	0	0
3282	6684	0	0	0
3298	6694	0	0	0
3315	6704	0	0	0
3315	6714	0	0	0
3331	6724	0	0	0
3331	6734	0	0	0
3348	6744	0	0	0
3348	6754	0	0	0
3364	6764	0	0	0
3381	6774	0	0	0
3381	6784	0	0	0
3398	6794	0	0	0
3414	6804	0	0	0
3414	6814	0	0	0
3431	6824	0	0	0
3431	6834	0	0	0
3447	6844	0	0	0
3464	6854	0	0	0
3464	6864	0	0	0
3480	6874	0	0	0
3480	6884	0	0	0
3497	6894	0	0	0
3514	6904	0	0	0
3514	6914	0	0	0
3530	6924	0	0	0
3530	6934	0	0	0
3547	6944	0	0	0
3563	6955	0	0	0
3563	6965	0	0	0
3580	6975	0	0	0
3597	6985	0	0	0
3597	6995	0	0	0
3613	7005	0	0	0
3613	7015	0	0	0
3629	7025	0	0	0
3646	7035	0	0	0
3646	7045	0	0	0
3663	7055	0	0	0
3663	7065	0	0	0
3679	7075	0	0	0
3679	7085	0	0	0
3696	7095	0	0	0
3712	7105	0	0	0
3712	7115	0	0	0
3729	7126	0	0	0
3745	7136	0	0	0
3745	7146	0	0	0
3762	7156	0	0	0
3762	7166	0	0	0
3778	7176	0	0	0
3795	7186	0	0	0
3795	7196	0	0	0
3812	7206	0	0	0
3812	7216	0	0	0
3828	7226	0	0	0
3845	7236	0	0	0
3845	7246	0	0	0
3861	7256	0	0	0
3861	7266	0	0	0
3878	7276	0	0	0
3895	7286	0	0	0
3895	7296	0	0	0
3911	7306	0	0	0
3928	7316	0	0	0
3928	7326	0	0	0
3944	7336	0	0	0
3944	7346	0	0	0
3961	7356	0	0	0
3977	7366	0	0	0
3977	7376	0	0	0
3994	7386	0	0	0
3994	7396	0	0	0
4010	7406	0	0	0
4027	7416	0	0	0
4027	7426	0	0	0
4044	7436	0	0	0
4044	7446	0	0	0
4060	7456	0	0	0
4060	7467	0	0	1
4077	7477	0	0	0
4093	7487	0	1	1
4093	7497	0	0	0
