UnityMillis	ArduinoMillis	EDA	IBI	Distance
8865	6533	-159	66	17
8882	6548	-159	66	17
8899	6563	-159	66	17
8915	6578	-159	66	17
8932	6593	-159	66	17
8949	6608	-159	66	17
8965	6623	-159	66	17
8997	6638	-159	66	17
8997	6653	-159	66	17
8997	6668	-159	66	17
9014	6683	-159	66	17
9033	6697	-159	66	17
9065	6713	-159	66	17
9065	6728	-159	66	17
9082	6743	-159	66	17
9098	6758	-159	66	17
9115	6773	-159	66	17
9115	6788	-159	66	16
9131	6803	-159	66	16
9161	6818	-159	66	17
9161	6833	-159	66	17
9181	6848	-159	66	17
9201	6862	-159	66	16
9233	6878	-159	66	16
9233	6893	-159	66	16
9250	6907	-160	66	16
9250	6923	-160	66	16
9267	6938	-160	66	16
9285	6952	-160	66	16
9333	6968	-160	66	16
9333	6983	-160	66	16
9333	6998	-160	66	16
9350	7013	-160	66	16
9367	7027	-160	66	16
9383	7043	-161	66	16
9383	7058	-161	66	16
9400	7072	-161	66	16
9421	7088	-161	66	16
9449	7103	-161	66	16
9449	7117	-161	66	16
9481	7133	-161	66	16
9481	7148	-162	66	16
9501	7162	-162	66	16
9518	7178	-162	66	16
9534	7192	-162	66	16
9551	7207	-162	66	16
9551	7223	-162	66	17
9568	7237	-162	66	17
9601	7252	-162	65	17
9601	7268	-162	65	17
9633	7282	-162	65	17
9633	7298	-162	65	17
9650	7313	-162	65	17
9669	7327	-162	65	17
9685	7343	-163	65	17
9685	7357	-163	65	17
9705	7372	-163	65	17
9733	7388	-163	65	17
9733	7402	-163	65	17
9750	7417	-163	65	17
9769	7433	-163	65	17
9802	7447	-163	65	17
9802	7462	-163	65	17
9818	7478	-163	65	17
9818	7492	-163	65	17
9835	7507	-163	65	17
9853	7522	-163	65	17
9873	7537	-163	65	17
9901	7553	-163	65	17
9901	7567	-163	65	17
9918	7582	-163	65	17
9934	7598	-163	65	17
9965	7612	-163	65	17
9965	7627	-164	65	17
9985	7643	-164	65	17
10002	7657	-164	65	17
10002	7672	-164	65	17
10019	7687	-164	65	17
10037	7702	-164	65	17
10054	7717	-164	65	17
10071	7732	-164	65	17
10087	7747	-164	65	17
10121	7762	-164	65	17
10121	7777	-164	65	17
10121	7792	-164	64	17
10138	7808	-164	64	17
10155	7822	-164	64	17
10171	7837	-164	64	17
10194	7852	-164	64	17
10221	7867	-164	64	17
10221	7882	-164	64	17
10238	7897	-164	64	17
10269	7912	-164	64	17
10269	7927	-164	64	17
10269	7942	-164	64	17
10289	7957	-164	64	17
10306	7972	-164	64	17
10337	7987	-165	64	17
10337	8002	-165	64	17
10357	8016	-166	63	17
10373	8032	-166	63	17
10390	8047	-167	63	17
10437	8061	-168	63	17
10437	8077	-168	63	17
10437	8092	-169	63	18
10437	8107	-169	63	18
10454	8122	-169	63	18
10477	8137	-169	63	18
10505	8152	-169	63	18
10505	8167	-168	63	18
10525	8181	-168	63	18
10558	8197	-168	62	18
10558	8212	-168	62	18
10558	8226	-168	62	18
10605	8242	-168	62	18
10605	8257	-167	62	18
10605	8271	-167	62	18
10622	8287	-167	62	18
10641	8302	-167	62	18
10674	8316	-167	62	18
10674	8332	-167	62	18
10674	8346	-167	61	18
10690	8361	-167	61	18
10707	8377	-166	61	18
10725	8391	-166	61	18
10753	8407	-166	60	17
10753	8422	-166	60	17
10773	8436	-165	60	17
10790	8452	-165	60	17
10809	8467	-165	59	17
