UnityMillis	ArduinoMillis	EDA	IBI	Distance
2784	470	0	2	-9
2784	493	0	2	-9
2806	508	0	2	-9
2806	524	0	2	-9
2835	538	0	2	-8
2851	553	0	2	-8
2851	568	0	2	-8
2868	583	0	2	-8
2887	599	0	2	-8
2904	613	0	2	-8
2940	628	0	2	-8
2940	644	0	2	-8
2940	658	0	2	-8
2971	673	0	2	-8
2988	689	0	2	-7
2988	703	0	2	-7
3004	718	0	2	-7
3021	733	0	1	-7
3054	748	0	1	-7
3054	763	0	1	-7
3086	778	0	1	-7
3086	793	0	1	-7
3104	808	0	1	-7
3134	823	0	1	-7
3134	838	0	1	-7
3155	852	0	1	-6
3155	868	0	1	-6
3171	883	0	1	-6
3188	898	0	1	-6
3205	913	0	1	-6
3221	928	0	1	-6
3250	943	0	1	-6
3250	958	0	1	-6
3270	973	0	1	-6
3287	988	0	1	-6
3307	1003	0	1	-6
3307	1017	0	1	-6
3324	1033	0	1	-6
3354	1048	0	1	-5
3354	1062	0	1	-5
3371	1078	0	1	-5
3402	1093	0	1	-5
3403	1107	0	1	-5
3422	1123	0	1	-5
3439	1138	0	1	-5
3439	1153	0	1	-5
3456	1168	0	1	-5
3472	1182	0	1	-5
3489	1198	0	1	-5
3507	1213	0	1	-5
3523	1227	0	1	-5
3550	1243	0	1	-5
3550	1258	0	1	-5
3570	1272	0	1	-5
3591	1288	0	1	-4
3591	1303	0	1	-4
3607	1317	0	1	-4
3624	1333	0	1	-4
3641	1347	0	1	-4
3657	1362	0	1	-4
3674	1378	0	1	-4
3691	1392	0	1	-4
3718	1408	0	1	-4
3718	1423	0	1	-4
3738	1437	0	1	-4
3738	1453	0	1	-4
3755	1468	0	1	-4
3775	1482	0	1	-4
3791	1498	0	1	-4
3808	1512	0	1	-4
3825	1527	0	1	-4
3841	1543	0	1	-4
3841	1557	0	1	-4
3859	1572	0	1	-4
3890	1588	0	1	-3
3890	1602	0	1	-3
3907	1617	0	1	-3
3923	1633	0	1	-3
3940	1647	0	1	-3
3958	1662	0	0	-3
3990	1677	0	0	-3
3990	1692	0	0	-3
4022	1708	0	0	-3
4022	1722	0	0	-3
4022	1737	0	0	-3
4054	1753	0	0	-3
4054	1767	0	0	-3
4074	1782	0	0	-3
4091	1798	0	0	-3
4108	1812	0	0	-3
4124	1827	0	0	-3
4143	1842	0	0	-3
4143	1857	0	0	-3
4159	1872	0	0	-3
4176	1887	1	0	-3
4206	1902	1	0	-3
4206	1917	1	0	-3
4226	1932	1	0	-3
4243	1947	1	0	-3
4260	1963	1	0	-2
4276	1977	0	0	-2
4276	1992	0	0	-2
4311	2007	0	0	-2
4311	2022	0	0	-2
4343	2037	-1	1	-2
4343	2052	-1	1	-2
4374	2067	-1	1	-2
4374	2082	-1	1	-2
4391	2097	-2	1	-2
4411	2112	-2	1	-1
4411	2127	-2	1	-1
4427	2142	-3	1	0
4444	2157	-4	1	0
4461	2171	-4	2	2
4490	2187	-5	2	4
4490	2202	-6	2	5
4511	2216	-6	2	7
4542	2232	-7	2	8
4542	2247	-8	2	10
4559	2262	-8	3	13
4576	2277	-9	3	15
4595	2292	-9	3	17
4595	2307	-10	3	19
4611	2322	-10	3	20
4628	2336	-10	3	21
4645	2352	-10	3	22
4661	2367	-10	3	23
4679	2381	-9	3	24
4706	2397	-9	3	24
4706	2412	-9	3	24
4726	2426	-9	3	24
4726	2442	-8	3	25
4743	2457	-8	3	25
4762	2471	-8	3	26
4779	2487	-8	3	26
4810	2501	-8	3	25
4810	2516	-8	3	25
4830	2532	-8	2	24
4858	2546	-8	2	23
4858	2562	-7	2	22
4878	2577	-7	2	21
4878	2591	-7	2	20
4895	2607	-7	2	18
4911	2622	-6	2	17
4928	2636	-6	2	15
4946	2652	-6	2	13
4978	2666	-6	2	11
4978	2681	-6	2	10
4995	2697	-5	2	9
5050	2711	-5	2	8
5050	2726	-5	2	7
5050	2742	-4	2	6
5050	2756	-4	3	5
5078	2771	-4	3	3
5078	2787	-4	3	1
5095	2801	-3	3	0
5131	2817	-3	3	0
5131	2831	-3	3	-1
5131	2846	-3	3	-2
5162	2862	-3	2	-3
5218	2876	-3	2	-3
5218	2891	-3	2	-4
5218	2907	-3	2	-6
5218	2921	-3	1	-7
5246	2936	-4	1	-9
5246	2952	-4	1	-10
5263	2966	-5	1	-12
5283	2981	-5	1	-13
5283	2996	-5	1	-14
5315	3011	-5	1	-14
5315	3026	-5	1	-15
5371	3041	-5	1	-16
5371	3056	-5	1	-17
5371	3072	-5	1	-18
5399	3086	-5	1	-19
5399	3101	-6	1	-20
5431	3116	-6	1	-21
5431	3131	-6	1	-22
5467	3146	-6	1	-22
5467	3161	-6	1	-23
5467	3176	-7	1	-23
5523	3191	-7	1	-24
5523	3206	-7	1	-24
5523	3221	-7	1	-25
5550	3236	-7	1	-25
5550	3251	-7	1	-26
5582	3266	-7	1	-27
5582	3281	-7	1	-27
5582	3296	-7	1	-27
5614	3311	-7	1	-28
5614	3325	-7	1	-28
5631	3341	-7	1	-28
5666	3356	-7	1	-27
5666	3371	-7	1	-27
5683	3386	-7	1	-26
5714	3401	-8	1	-25
5714	3416	-8	1	-24
5750	3431	-8	1	-23
5750	3445	-8	1	-23
5750	3461	-7	1	-22
5782	3476	-7	1	-22
5782	3490	-7	1	-20
5834	3506	-7	1	-19
5834	3521	-7	1	-17
5834	3535	-7	1	-16
5851	3551	-6	2	-14
5882	3566	-6	2	-13
5882	3580	-6	2	-12
5902	3596	-5	2	-10
5902	3610	-5	3	-8
5935	3625	-5	3	-4
5935	3641	-5	3	-1
5966	3655	-5	4	0
5966	3671	-5	4	0
5986	3686	-5	3	2
6018	3700	-5	3	3
6018	3716	-5	3	5
6019	3731	-5	2	7
6035	3745	-5	2	9
6052	3761	-5	2	11
6069	3775	-5	2	11
6087	3790	-4	2	11
6114	3806	-4	2	11
6114	3820	-3	2	10
6134	3835	-3	2	10
6151	3851	-3	1	9
6151	3865	-3	1	9
6175	3880	-3	1	8
6202	3896	-3	1	7
6202	3910	-2	1	5
6219	3926	-2	1	4
6236	3940	-2	1	3
6254	3955	-2	1	3
6282	3971	-1	1	2
6282	3985	-1	1	2
6302	4000	-1	0	2
6302	4016	-1	0	2
6319	4030	-1	0	2
6336	4045	-1	0	2
6352	4061	-1	0	2
6374	4075	-1	0	2
6402	4090	-1	0	1
6402	4106	-1	0	1
6419	4120	0	0	2
6450	4135	0	0	2
6450	4150	0	0	2
6470	4165	0	0	3
6470	4180	0	0	3
6487	4195	0	0	4
6504	4210	0	0	5
6521	4226	0	0	6
6539	4240	0	0	6
6555	4255	0	0	7
6572	4270	0	0	8
6602	4285	-1	0	9
6602	4300	-1	0	9
6602	4315	-1	0	10
6619	4330	-1	0	12
6638	4345	-1	0	13
6655	4360	-1	0	14
6672	4375	-1	0	15
6688	4390	-2	0	16
6706	4405	-2	0	15
6722	4420	-2	0	15
6750	4434	-2	0	15
6750	4450	-2	0	15
6770	4465	-2	0	15
6770	4480	-1	0	14
6787	4495	-1	0	13
6810	4510	-1	0	12
6839	4525	-1	0	11
6839	4540	-1	0	9
6855	4555	-1	0	8
6874	4570	-1	0	8
6874	4585	-1	0	7
6902	4599	-1	0	6
6902	4615	-1	0	6
6922	4630	-1	0	5
6939	4644	-1	0	4
6956	4660	0	0	3
6972	4675	0	0	3
6990	4689	0	0	2
6990	4705	0	0	2
7007	4720	0	0	2
7024	4734	-1	0	3
7054	4750	-1	0	4
7054	4764	-2	0	6
7086	4780	-3	0	7
7086	4795	-3	0	9
7106	4809	-4	1	10
7126	4825	-4	1	10
7154	4840	-5	1	11
7154	4854	-5	1	11
7174	4870	-5	1	11
7174	4885	-5	1	11
7191	4899	-5	1	10
7208	4915	-5	1	9
7243	4929	-4	1	7
7243	4944	-4	1	6
7274	4960	-4	1	5
7274	4974	-3	1	4
7291	4989	-3	1	4
7308	5005	-3	1	3
7308	5019	-3	1	3
7324	5035	-3	1	2
7342	5050	-3	1	3
7359	5064	-3	0	3
7386	5080	-3	0	4
7386	5094	-3	1	6
7406	5109	-3	1	8
7426	5125	-4	1	10
7446	5139	-4	1	12
7446	5154	-4	1	14
7474	5170	-5	1	14
7474	5184	-5	1	14
7491	5199	-5	1	14
7515	5215	-5	1	13
7554	5229	-5	1	12
7554	5244	-5	1	11
7554	5259	-5	1	10
7574	5274	-5	1	10
7591	5289	-5	1	9
7610	5304	-5	1	8
7610	5319	-5	1	7
7627	5335	-5	1	6
7644	5349	-4	1	4
7660	5364	-4	1	3
7677	5380	-4	1	2
7726	5394	-4	1	1
7726	5409	-4	1	0
7726	5424	-4	1	0
7758	5439	-4	1	0
7758	5454	-4	1	1
7758	5469	-5	1	2
7778	5484	-5	1	3
7795	5499	-5	1	4
7811	5514	-6	1	3
7828	5529	-6	1	2
7858	5544	-5	1	1
7858	5559	-5	1	0
7878	5574	-5	1	0
7895	5588	-5	0	0
7895	5604	-5	0	-1
7912	5619	-6	0	-1
7928	5634	-6	0	-1
7945	5649	-6	0	-1
7962	5664	-6	0	-1
7979	5679	-5	0	0
8010	5694	-5	0	0
8010	5709	-5	0	0
8031	5724	-5	0	0
8031	5739	-5	0	0
8047	5753	-5	0	0
8078	5769	-5	0	0
8078	5784	-5	0	0
8095	5798	-5	0	0
8112	5814	-5	0	0
8128	5829	-5	0	0
8146	5843	-5	0	0
8174	5859	-5	0	0
8174	5874	-5	0	0
8194	5889	-5	0	0
8194	5904	-5	0	0
8215	5918	-5	0	0
8231	5934	-5	0	0
8248	5949	-5	0	0
8265	5963	-5	0	0
8281	5979	-5	0	0
8298	5994	-5	0	0
8298	6008	-5	0	0
8314	6024	-5	0	0
8342	6039	-5	0	0
8342	6053	-5	0	0
8362	6069	-5	0	0
8379	6083	-5	0	0
8395	6098	-5	0	0
8414	6114	-5	0	0
8446	6128	-5	0	0
8446	6144	-5	0	0
8463	6159	-5	0	0
8463	6173	-5	0	0
8480	6189	-5	0	0
8510	6203	-5	0	0
8510	6218	-5	0	0
8530	6234	-5	0	0
8547	6248	-5	0	0
8564	6263	-5	0	0
8598	6279	-5	0	0
8598	6293	-5	0	0
8598	6308	-5	0	0
8615	6324	-5	0	0
8631	6338	-5	0	0
8663	6353	-5	0	0
8663	6368	-5	0	0
8682	6383	-5	0	0
8699	6398	-5	0	0
8715	6413	-5	0	0
8751	6428	-5	0	0
8751	6444	-5	0	0
8751	6458	-5	0	0
8783	6473	-5	0	0
8783	6489	-5	0	0
8814	6503	-5	0	0
8814	6518	-5	0	0
8831	6534	-5	0	0
8850	6548	-5	0	0
8867	6563	-5	0	0
8867	6578	-5	0	0
8884	6593	-5	0	0
8901	6608	-5	0	0
8917	6623	-5	0	0
8935	6638	-4	0	0
8962	6653	-4	0	0
8962	6668	-3	0	0
8982	6683	-3	0	0
8999	6697	-2	0	0
9015	6713	-1	0	0
9034	6728	0	0	0
9034	6743	0	0	0
9051	6758	2	0	0
9068	6773	3	-1	0
9085	6788	4	-1	0
9114	6803	6	-1	0
9114	6818	7	-1	0
9170	6833	8	-1	0
9170	6848	9	-1	0
9170	6863	10	-2	0
9170	6878	11	-2	0
9187	6893	12	-2	0
9219	6907	13	-2	0
9219	6923	14	-2	0
9250	6938	15	-2	0
9250	6952	16	-2	0
9267	6968	18	-2	0
9298	6983	19	-3	0
9298	6998	19	-3	0
9318	7013	20	-3	0
9318	7027	20	-3	-1
9335	7043	21	-3	-1
9352	7058	22	-3	-1
9369	7072	22	-3	-1
9386	7088	23	-3	-1
9406	7103	24	-3	-1
9435	7117	24	-3	-1
9435	7133	24	-3	-1
9466	7148	24	-3	-1
9466	7162	24	-3	-1
9486	7178	24	-3	-1
9486	7192	24	-3	-1
9503	7207	24	-3	-1
9522	7223	24	-3	-1
9555	7237	24	-3	-1
9555	7252	24	-3	-1
9587	7268	24	-3	-1
9587	7282	24	-3	-1
9587	7298	24	-3	-1
9618	7313	24	-3	-1
9635	7327	24	-3	-1
9635	7343	24	-3	-1
9654	7357	24	-3	0
9686	7372	24	-3	0
9686	7388	24	-3	0
9702	7402	24	-3	0
9719	7417	24	-3	0
9736	7433	24	-3	0
9754	7447	24	-3	0
9786	7462	24	-2	0
9786	7478	24	-2	0
9786	7492	24	-2	0
9803	7507	24	-2	0
9820	7522	24	-2	0
9838	7537	23	-2	0
9855	7553	23	-2	0
9872	7567	22	-2	0
9889	7582	22	-2	0
9905	7598	21	-2	0
9905	7612	20	-2	0
9923	7627	19	-2	0
9950	7643	18	-1	0
9950	7657	17	-1	0
9970	7672	17	-1	0
9987	7687	16	-1	0
10004	7702	15	-1	0
10022	7717	15	-1	0
10022	7732	15	-1	0
10039	7747	14	0	0
10056	7762	14	0	0
10072	7777	14	0	0
10089	7792	14	0	0
10118	7808	14	0	0
10118	7822	14	0	0
10138	7837	14	0	0
10155	7852	14	0	0
10172	7867	14	0	0
10188	7882	14	0	0
10206	7897	14	0	0
10206	7912	14	0	0
10223	7927	14	0	0
10239	7942	14	0	0
10270	7957	15	0	0
10270	7972	16	-1	0
10290	7987	17	-1	0
10307	8002	18	-1	0
10324	8016	18	-1	0
10340	8032	19	-1	0
10340	8047	19	-1	0
10358	8061	19	-1	0
10375	8077	19	-1	0
10392	8092	19	-1	0
10422	8107	19	-1	0
10422	8122	18	-1	0
10439	8137	17	-1	0
10458	8152	17	-1	0
10475	8167	15	-1	0
10475	8181	14	0	0
10492	8197	13	0	0
10509	8212	11	0	0
10525	8226	10	0	0
10543	8242	9	0	0
10570	8257	8	0	0
10570	8271	7	0	0
10590	8287	6	0	0
10607	8302	6	0	0
10607	8316	6	0	0
10626	8332	6	0	0
10643	8346	7	0	0
10660	8361	7	0	0
10676	8377	8	0	0
10693	8391	8	0	0
10709	8407	8	0	0
10738	8422	8	0	0
10738	8436	9	0	0
10758	8452	9	0	0
10758	8467	9	0	0
10778	8481	9	0	0
10806	8497	10	0	0
10806	8511	11	0	0
10830	8526	12	0	0
10859	8542	13	0	0
10859	8556	13	0	0
10906	8571	13	0	0
10906	8587	14	0	0
10906	8601	14	0	0
10926	8616	14	0	0
10926	8632	14	0	0
10943	8646	15	0	0
10960	8662	15	0	0
10976	8676	15	0	0
10994	8691	15	0	0
11011	8707	15	0	0
11042	8721	15	0	0
11042	8736	15	0	0
11058	8752	15	0	0
11058	8766	15	0	0
11078	8781	15	0	0
11095	8797	15	0	0
11112	8811	15	0	0
11128	8826	15	0	0
11145	8841	15	0	0
11162	8856	15	0	0
11179	8871	15	0	0
11179	8886	14	0	0
11206	8901	14	0	0
11226	8916	13	0	0
11226	8931	13	0	0
11243	8946	12	0	0
11262	8962	11	0	0
11279	8976	11	0	0
11296	8991	11	0	0
11312	9006	10	0	0
11312	9021	10	0	0
11329	9036	10	0	0
11346	9051	10	0	0
11374	9066	9	0	0
11374	9081	9	0	0
11394	9096	9	0	0
11411	9111	10	0	0
11431	9126	10	0	0
11447	9141	11	0	0
11448	9156	11	0	0
11464	9170	12	0	0
11481	9186	12	0	0
11497	9201	13	0	0
11526	9216	14	0	0
11526	9231	14	0	0
11546	9246	15	0	0
11563	9261	15	0	0
11580	9276	15	0	0
11596	9290	15	0	0
11613	9306	15	0	0
11630	9321	15	0	0
11630	9335	15	0	0
11647	9351	15	0	0
11674	9366	15	0	0
11674	9380	15	0	0
11694	9396	15	0	0
11714	9411	15	0	0
11731	9425	15	0	0
11748	9441	15	0	0
11764	9456	15	0	0
11764	9470	15	0	0
11781	9486	15	0	0
11798	9500	15	0	0
11818	9516	15	0	0
11858	9531	15	0	0
11858	9545	15	0	0
11858	9561	15	0	0
11878	9576	15	0	0
11898	9590	15	0	0
11898	9606	15	0	0
11915	9620	15	0	0
11931	9635	15	0	0
11948	9651	15	0	0
11965	9665	15	0	0
11983	9680	15	0	0
12030	9696	15	0	0
12030	9710	15	0	0
12030	9725	15	0	0
12066	9741	15	0	0
12066	9755	15	0	0
12066	9771	15	0	0
12083	9785	15	0	0
12100	9800	15	0	0
12118	9816	15	0	0
12135	9830	15	0	0
12151	9845	15	0	0
12178	9861	15	0	0
12178	9875	15	0	0
12198	9890	15	0	0
12215	9906	15	0	0
12215	9920	15	0	0
12234	9935	15	0	0
12251	9950	15	0	0
12268	9965	15	0	0
12284	9980	15	0	0
12301	9995	15	0	0
12319	10010	15	0	0
12346	10025	14	0	0
12346	10040	14	0	0
12366	10055	13	0	0
12366	10071	13	0	0
12383	10085	13	0	0
12400	10100	12	0	0
12418	10115	12	0	0
12438	10130	12	0	0
12438	10145	11	0	0
12467	10160	10	0	0
12483	10175	10	0	0
12484	10190	9	0	0
12514	10205	8	0	0
12534	10220	8	0	-1
12534	10235	7	1	-1
12551	10250	6	1	-1
12568	10265	6	1	-1
12584	10279	6	1	-1
12602	10295	5	1	-2
12619	10310	5	1	-3
12619	10324	5	1	-5
12636	10340	5	1	-6
12666	10355	5	1	-8
12666	10370	5	1	-9
12686	10385	5	1	-10
12703	10400	5	1	-12
12720	10415	5	1	-12
12736	10430	5	1	-12
12753	10444	5	1	-12
12753	10460	5	1	-13
12770	10475	5	1	-13
12786	10489	5	1	-14
12814	10505	5	1	-14
12834	10520	5	1	-14
12834	10534	5	1	-14
12851	10550	5	1	-14
12870	10565	5	0	-14
12887	10579	5	0	-14
12903	10595	5	0	-14
12920	10609	5	0	-13
12936	10625	6	0	-13
12937	10640	6	0	-13
12954	10654	6	0	-12
12982	10670	6	0	-12
12982	10685	6	0	-12
13002	10699	6	0	-12
13019	10715	6	0	-11
13036	10730	6	0	-11
13054	10744	7	0	-11
13071	10760	7	0	-10
13071	10774	7	0	-10
13088	10789	7	0	-10
13104	10805	7	0	-10
13123	10819	8	0	-10
13150	10834	8	0	-10
13150	10850	8	0	-10
13170	10864	9	0	-9
13187	10880	9	0	-9
13204	10895	9	0	-9
13204	10909	10	0	-9
13222	10925	10	0	-8
13239	10939	10	0	-8
13256	10954	11	0	-7
13272	10970	11	0	-7
13289	10984	12	0	-6
13318	10999	12	0	-6
13318	11015	12	0	-5
13338	11029	12	0	-5
13354	11044	12	0	-4
13371	11060	12	0	-3
13371	11074	12	0	-3
13390	11089	12	0	-2
13407	11104	12	0	-2
13424	11119	12	0	-1
13440	11134	12	0	-1
13470	11149	12	0	0
13470	11164	12	0	0
13490	11180	12	0	0
13490	11194	12	0	0
13507	11209	12	0	0
13524	11225	13	0	0
13540	11239	13	0	0
13557	11254	13	0	0
13574	11269	13	0	0
13590	11284	13	0	0
13618	11299	13	0	0
13618	11314	13	0	0
13638	11329	13	0	0
13638	11344	13	0	1
13655	11359	13	0	2
13674	11374	13	0	2
13691	11389	13	0	3
13708	11404	13	0	4
13724	11419	13	0	4
13743	11433	13	0	5
13770	11449	13	0	5
13770	11464	13	0	5
13790	11479	13	0	4
13790	11494	13	0	4
13807	11509	13	0	3
13824	11524	14	0	2
13842	11539	14	0	0
13859	11554	15	0	0
13876	11569	15	0	0
13892	11584	15	0	0
13909	11598	15	0	0
13909	11614	15	0	0
13938	11629	14	0	0
13958	11643	14	0	0
13958	11659	13	0	0
13975	11674	13	0	0
13992	11688	12	0	0
14008	11704	11	0	0
14025	11719	11	0	0
14042	11734	10	0	0
14059	11749	10	0	0
14090	11763	10	0	0
14090	11779	11	0	0
14090	11794	11	0	0
14110	11808	11	0	0
14127	11824	11	0	-1
14144	11839	12	0	-1
14160	11853	12	0	-1
14177	11869	12	0	-1
14194	11884	12	0	-1
14210	11898	12	0	-1
14238	11914	12	0	-1
14238	11928	12	0	0
14258	11943	12	0	0
14258	11959	12	0	0
14275	11973	12	0	0
14294	11988	12	0	0
14311	12004	12	0	0
14328	12018	12	0	-1
14344	12034	12	0	-1
14361	12048	12	0	-1
14361	12063	12	0	-1
14378	12079	12	0	-1
14418	12093	12	0	-1
14418	12108	12	0	-2
14442	12124	12	0	-2
14442	12138	12	0	-3
14462	12153	12	0	-3
14478	12169	12	0	-3
14495	12183	12	0	-2
14495	12198	12	0	-2
14512	12213	12	0	-1
14528	12228	12	0	-1
14546	12243	12	0	-1
14574	12258	12	0	0
14574	12273	12	0	0
14594	12289	12	0	0
14611	12303	12	0	0
14630	12318	12	0	0
14630	12334	12	0	0
14646	12348	12	0	0
14663	12363	12	0	0
14680	12379	12	0	0
14696	12393	12	0	0
14713	12408	12	0	0
14742	12423	12	0	0
14742	12438	12	0	0
14762	12453	12	0	0
14779	12468	12	0	0
14795	12483	12	0	0
14795	12498	12	0	0
14814	12513	12	0	0
14834	12528	12	0	0
14862	12542	12	0	0
14862	12558	12	0	0
14894	12573	12	0	0
14894	12588	12	0	0
14911	12603	12	0	0
14930	12618	12	0	0
14930	12633	12	0	0
14947	12648	12	0	0
14964	12663	12	0	0
14980	12678	12	0	0
14998	12693	12	0	0
15015	12708	12	0	0
15042	12723	12	0	0
15042	12738	12	0	0
15062	12752	12	0	0
15079	12768	12	0	0
15098	12783	12	0	0
15098	12797	12	0	0
15115	12813	12	0	0
15131	12828	12	0	0
15148	12843	12	0	0
15166	12858	12	0	0
15194	12872	12	0	0
15194	12888	12	0	0
15214	12903	12	0	0
15214	12917	12	0	0
15231	12933	12	0	0
15248	12948	12	0	0
15266	12962	12	0	0
15283	12978	12	0	0
15300	12993	12	0	0
15316	13007	12	0	0
15333	13023	12	0	0
15362	13037	12	0	0
15362	13052	12	0	0
15382	13068	12	0	0
15382	13082	12	0	0
15399	13097	12	0	0
15416	13113	12	0	0
15432	13127	12	0	0
15450	13143	12	0	0
15467	13158	12	0	0
15484	13172	12	0	0
15514	13188	12	0	0
15514	13202	12	0	0
15514	13217	12	0	0
15534	13233	12	0	0
15551	13247	12	0	0
15567	13262	12	0	0
15598	13278	12	0	0
15598	13292	12	0	0
15615	13307	12	0	0
15634	13323	12	0	0
15666	13337	12	0	0
15666	13352	12	0	0
16011	13367	12	0	0
16043	13382	12	0	0
16043	13398	12	0	0
16043	13412	12	0	0
16043	13427	12	0	0
16043	13443	12	0	0
16043	13457	12	0	0
16043	13472	12	0	0
16043	13488	12	0	0
16043	13502	12	0	0
16043	13517	12	0	0
16043	13532	12	0	0
16043	13547	12	0	0
16043	13562	12	0	0
16043	13577	12	0	0
16043	13592	12	0	0
16043	13607	12	0	0
16043	13623	12	0	0
16043	13637	12	0	0
16043	13652	12	0	0
16043	13667	12	0	0
16043	13682	12	0	0
16043	13697	12	0	0
16043	13712	12	0	0
16043	13727	12	0	0
16043	13742	12	0	0
16082	13757	12	0	0
16082	13772	12	0	0
16099	13787	12	0	0
16115	13802	12	0	0
16132	13817	12	0	0
16132	13832	12	0	0
16148	13847	12	0	0
16165	13861	12	0	0
16182	13877	12	0	0
16198	13892	12	0	0
16215	13906	12	0	0
16238	13922	12	0	0
16238	13937	12	0	0
16256	13952	12	0	0
16271	13967	12	0	0
16289	13982	12	0	0
16304	13997	12	0	0
16322	14012	12	0	0
16338	14026	12	0	0
16355	14042	12	0	0
16355	14057	12	0	0
16371	14071	12	0	0
16398	14087	12	0	0
16398	14102	12	0	0
16415	14116	12	0	0
16431	14132	12	0	0
16449	14147	12	0	0
16465	14161	12	0	0
16482	14177	12	0	0
16498	14191	12	0	0
16515	14206	12	0	0
16531	14222	12	0	0
16558	14236	12	0	0
16558	14252	12	0	0
16574	14267	12	0	0
16591	14281	12	0	0
16608	14297	12	0	0
16625	14312	12	0	0
16625	14326	12	0	0
16642	14342	12	0	0
16658	14356	12	0	0
16675	14371	12	0	0
16691	14387	12	0	0
16714	14401	12	0	0
16714	14416	12	0	0
16730	14432	12	0	0
16747	14446	12	0	0
16764	14461	12	0	0
16780	14477	12	0	0
16797	14491	12	0	0
16813	14507	12	0	0
16831	14521	12	0	0
16846	14536	12	0	0
16874	14552	12	0	0
16874	14566	12	0	0
16891	14581	12	0	0
16907	14597	12	0	0
16924	14611	12	0	0
16941	14626	12	0	0
16941	14642	12	0	0
16958	14656	12	0	0
16974	14671	12	0	0
16990	14686	12	0	0
17006	14701	12	0	0
17042	14716	12	0	0
17042	14731	12	0	0
17059	14746	12	0	0
17075	14761	12	0	0
17075	14776	12	0	0
17092	14791	12	0	0
17108	14807	12	0	0
17125	14821	12	0	0
17141	14836	12	0	0
17159	14851	12	0	0
