UnityMillis	ArduinoMillis	EDA	IBI	Distance
2974	442	-161	-1	72	697	8.00
2975	551	-165	-2	78	698	45.00
2975	651	-171	-2	83	698	7.00
2975	751	-176	-3	86	698	45.00
3020	861	176	-3	82	698	44.00
3103	970	169	-4	75	699	44.00
3204	1071	164	-5	68	699	43.00
3307	1180	159	-5	62	698	43.00
3414	1280	155	-5	56	698	41.00
3518	1380	151	-5	50	699	40.00
3618	1480	149	-5	44	698	7.00
3707	1580	147	-5	38	699	39.00
3819	1680	145	-5	33	698	38.00
3919	1789	144	-5	29	698	38.00
4023	1889	144	-5	25	698	38.00
4119	1989	143	-5	21	698	37.00
4218	2089	143	-5	17	698	36.00
4329	2189	142	-5	14	697	35.00
4436	2289	142	-4	11	698	35.00
4536	2399	142	-3	8	698	36.00
4643	2508	143	-3	6	697	7.00
4737	2609	143	-3	4	698	37.00
4853	2718	144	-3	2	699	7.00
4948	2818	144	-3	0	699	40.00
5055	2918	145	-3	-1	699	41.00
5154	3018	145	-3	-2	698	43.00
5261	3118	145	-3	-3	698	45.00
5343	3218	146	-3	-4	698	48.00
5464	3328	146	-3	-5	698	49.00
5568	3428	147	-3	-5	698	52.00
5672	3537	147	-2	-6	698	54.00
5772	3637	147	-2	-6	698	56.00
5879	3737	148	-2	-6	698	57.00
5987	3847	148	-2	-7	698	59.00
6087	3947	148	-2	-7	698	58.00
6192	4057	148	-1	-7	697	53.00
6313	4166	148	-1	-8	698	50.00
6396	4267	148	-1	-8	698	41.00
6503	4376	148	-1	-9	698	37.00
6607	4476	149	-1	-11	699	31.00
6707	4576	149	-1	-12	698	29.00
6812	4676	150	-1	-13	698	25.00
6928	4786	150	-1	-14	698	24.00
7027	4895	150	-1	-14	698	23.00
7127	4996	151	-1	-14	698	23.00
7243	5105	151	-1	-14	699	21.00
7343	5206	151	-1	-15	699	21.00
7459	5315	152	-1	-15	699	21.00
7558	5425	152	-1	-15	699	21.00
7657	5525	153	0	-15	699	23.00
7774	5635	154	0	-15	700	7.00
7890	5744	155	0	-15	746	24.00
7974	5844	155	0	-14	808	7.00
8088	5944	156	0	-14	810	24.00
8188	6044	156	0	-14	796	24.00
8288	6144	156	0	-14	701	24.00
8388	6244	157	0	-14	697	24.00
8487	6353	157	-1	-14	698	24.00
8587	6454	158	-1	-14	807	24.00
8686	6554	158	-1	-14	808	24.00
8802	6664	159	-1	-14	702	24.00
8902	6773	159	-1	-14	702	24.00
9018	6873	161	4	-15	797	24.00
9117	6973	169	33	-16	792	24.00
9217	7073	172	60	-10	699	25.00
9317	7173	167	71	-7	698	25.00
9417	7282	169	70	-6	700	25.00
9516	7383	168	67	-7	808	25.00
9632	7492	168	62	-8	789	25.00
9732	7592	166	53	-10	700	25.00
9831	7692	157	8	-12	697	25.00
9931	7792	145	-28	-12	753	7.00
10047	7902	141	-36	-14	807	25.00
10157	8011	140	-37	-16	781	25.00
10257	8112	142	-35	-17	699	24.00
10356	8221	144	-34	-17	699	24.00
