UnityMillis	ArduinoMillis	EDA	IBI	Distance
2661	456	0	2	-12
2690	472	0	1	-11
2690	486	0	1	-11
2722	501	0	1	-11
2722	516	0	1	-11
2742	531	0	1	-11
2759	546	0	1	-11
2759	561	0	1	-11
2775	576	0	1	-11
2792	591	0	1	-11
2808	606	0	1	-11
2826	621	0	1	-10
2842	635	0	1	-10
2869	651	0	1	-10
2869	666	1	1	-10
2893	680	1	1	-10
2893	696	1	1	-10
2910	711	1	1	-10
2927	726	1	1	-10
2943	741	1	1	-10
2960	756	1	1	-10
2977	771	1	1	-10
2993	786	1	1	-10
3010	801	1	1	-9
3037	816	1	0	-9
3037	831	1	0	-9
3062	845	1	0	-9
3062	861	1	0	-9
3079	876	1	0	-9
3109	890	1	0	-9
3109	906	1	0	-9
3126	921	2	0	-9
3143	935	2	0	-9
3159	951	2	0	-9
3176	966	2	0	-9
3210	980	2	0	-9
3210	996	2	0	-9
3210	1010	2	0	-8
3226	1026	2	0	-8
3243	1041	2	0	-8
3260	1055	2	0	-8
3278	1071	2	0	-8
3295	1086	2	0	-8
3311	1100	2	0	-8
3328	1116	2	0	-8
3358	1130	2	0	-8
3358	1145	2	0	-8
3378	1161	3	0	-8
3378	1175	3	0	-8
3395	1190	3	0	-8
3411	1206	3	0	-8
3428	1220	3	0	-8
3444	1235	3	0	-8
3463	1251	3	0	-8
3479	1265	3	0	-8
3479	1281	3	0	-7
3510	1295	3	0	-7
3527	1310	3	0	-7
3527	1326	3	0	-7
3543	1340	3	0	-7
3562	1355	3	0	-7
3579	1371	3	0	-7
3595	1385	3	0	-7
3612	1400	3	0	-7
3630	1416	4	0	-7
3630	1430	4	0	-7
3658	1445	4	0	-7
3658	1460	4	0	-7
3682	1475	4	0	-7
3699	1490	4	0	-7
3729	1505	4	0	-7
3729	1520	4	0	-7
3746	1536	4	0	-7
3763	1550	4	0	-7
3779	1565	4	0	-7
3796	1581	4	0	-7
3796	1595	4	0	-7
3837	1610	4	0	-7
3837	1625	4	0	-7
3866	1640	4	0	-7
3866	1655	5	0	-7
3883	1670	5	0	-6
3883	1685	5	0	-6
3914	1700	5	0	-6
3930	1715	5	0	-6
3930	1730	5	0	-6
3947	1745	5	0	-6
3978	1760	5	0	-6
3978	1775	5	0	-6
3997	1789	5	0	-6
4014	1805	5	0	-6
4031	1820	5	0	-6
4047	1835	5	0	-6
4047	1850	5	0	-6
4064	1865	5	0	-6
4082	1880	5	0	-6
4098	1895	6	0	-6
4130	1910	6	0	-6
4130	1925	6	0	-6
4150	1940	6	0	-6
4167	1954	6	0	-6
4183	1970	6	0	-6
4183	1985	6	0	-6
4200	1999	6	0	-6
4217	2015	6	0	-6
4233	2030	6	0	-6
4250	2044	6	0	-6
4266	2060	6	0	-6
4298	2075	6	0	-6
4298	2089	6	0	-6
4315	2105	6	-1	-6
4334	2119	7	-1	-6
4334	2135	7	-1	-6
4350	2150	7	-1	-6
4367	2164	7	-1	-6
4384	2180	7	-1	-6
4400	2195	7	-1	-6
4417	2209	7	-1	-6
4434	2225	7	-1	-6
4461	2240	7	-1	-6
4461	2254	7	-1	-6
4482	2270	7	-1	-6
4498	2284	7	-1	-6
4498	2299	7	-1	-6
4515	2315	7	-1	-6
4534	2329	7	-1	-6
4551	2344	7	-1	-5
4567	2360	8	-1	-5
4584	2374	8	-1	-5
4614	2390	8	-1	-5
4614	2405	8	-1	-5
4634	2419	8	-1	-5
4634	2435	8	-1	-5
4650	2449	8	-1	-5
4667	2464	8	-1	-5
4684	2480	8	-1	-5
4702	2494	8	-1	-5
4719	2509	8	-1	-5
4735	2525	8	-1	-5
4766	2539	8	-1	-5
4766	2554	8	-1	-5
4785	2570	8	-1	-5
4785	2584	8	-1	-5
4802	2599	9	-1	-5
4819	2614	9	-1	-5
4835	2629	9	-1	-5
4852	2644	9	-1	-5
4869	2659	9	-1	-5
4886	2674	9	-1	-5
4918	2690	9	-1	-5
4918	2704	9	-1	-5
4934	2719	9	-1	-5
4951	2735	9	-1	-5
4951	2749	9	-1	-5
4970	2764	9	-1	-5
4986	2779	9	-1	-5
5003	2794	9	-1	-5
5019	2809	9	-1	-5
5036	2824	10	-1	-5
5053	2839	10	-1	-5
5081	2854	10	-1	-5
5081	2869	10	-1	-5
5106	2884	10	-1	-5
5106	2899	10	-1	-5
5123	2914	10	-1	-5
5154	2929	10	-1	-5
5154	2944	10	-1	-5
5170	2959	10	-1	-5
5187	2974	10	-1	-5
5203	2989	10	-1	-5
5234	3004	10	-1	-5
5234	3019	10	-1	-5
5254	3034	10	-1	-5
5254	3049	10	-1	-5
5270	3064	11	-1	-5
5287	3079	11	-1	-5
5304	3094	11	-1	-5
5322	3108	11	-1	-5
5338	3124	11	-1	-5
5355	3139	11	-1	-5
5355	3153	11	-1	-5
5386	3169	11	-1	-5
5402	3184	11	-1	-5
5402	3198	11	-1	-5
5422	3214	11	-1	-5
5439	3228	11	-1	-5
5455	3244	11	-1	-5
5473	3259	11	-1	-5
5490	3273	11	-1	-5
5490	3289	11	-1	-5
5507	3304	12	-1	-5
5537	3318	12	-1	-5
5537	3334	12	-1	-5
5554	3349	12	-1	-5
5571	3363	12	-1	-5
5587	3379	12	-1	-5
5606	3393	12	-1	-5
5622	3408	12	-1	-5
5639	3424	12	-1	-5
5656	3438	12	-1	-5
5656	3453	12	-1	-5
5674	3469	12	-1	-5
5702	3483	12	-1	-5
5702	3499	12	-1	-5
5721	3514	12	-1	-5
5738	3528	13	-1	-5
5754	3544	13	-1	-5
5774	3559	13	-1	-5
5793	3573	13	-1	-5
5793	3589	13	-1	-5
5810	3603	13	-1	-5
5842	3618	13	-1	-5
5842	3634	13	-1	-5
5873	3649	13	-1	-5
5873	3663	13	-1	-5
5890	3679	13	-1	-5
5907	3693	13	-1	-5
5923	3708	13	-1	-5
5923	3723	13	-1	-5
5950	3738	13	-1	-5
5974	3753	13	-1	-5
5974	3768	14	-1	-5
5991	3783	14	-1	-5
6007	3799	14	-1	-5
6038	3813	14	-1	-5
6038	3828	14	-1	-5
6058	3844	14	-1	-5
6058	3858	14	-1	-5
6075	3873	14	-1	-5
6092	3888	14	-1	-5
6108	3903	14	-1	-5
6126	3918	14	-1	-5
6142	3933	14	-1	-5
6159	3948	14	-1	-5
6190	3963	14	-1	-5
6190	3978	14	-1	-5
6206	3993	15	-1	-5
6226	4008	15	-1	-5
6226	4023	15	-1	-5
6243	4038	15	-1	-5
6259	4052	15	-1	-5
6276	4068	15	-1	-5
6293	4083	15	-1	-5
6310	4098	15	-1	-5
6342	4113	15	-1	-5
6342	4128	15	-1	-5
6358	4143	15	-1	-5
6375	4158	15	-1	-5
6375	4173	15	-1	-5
6394	4188	15	-1	-5
6410	4203	15	-1	-5
6427	4217	15	-1	-5
6444	4233	16	-1	-5
6460	4248	16	-1	-5
6477	4262	16	-1	-5
6505	4278	16	-1	-5
6505	4293	16	-1	-5
6530	4307	16	-1	-5
6530	4323	16	-1	-5
6561	4338	16	-1	-5
6561	4353	16	-1	-5
6578	4368	16	-1	-5
6595	4382	16	-1	-5
6613	4398	16	-1	-5
6646	4413	16	-1	-5
6646	4427	16	-1	-5
6646	4443	16	-1	-5
6673	4458	17	-1	-5
6693	4472	17	-1	-5
6693	4488	17	-1	-5
6710	4503	17	-1	-5
6727	4517	17	-1	-5
6743	4533	17	-1	-5
6761	4547	17	-1	-5
6778	4562	17	-1	-5
6795	4578	17	-1	-5
6813	4592	17	-1	-5
6813	4608	17	-1	-5
6845	4623	17	-1	-5
6845	4637	17	-1	-5
6862	4653	17	-1	-5
6879	4668	17	-1	-5
6895	4682	17	-1	-5
6912	4698	18	-1	-5
6929	4712	18	-1	-5
6946	4727	18	-1	-5
6963	4743	18	-1	-5
6963	4757	18	-1	-5
6979	4772	18	-1	-5
7009	4788	18	-1	-5
7009	4802	18	-1	-5
7030	4817	18	-1	-5
7047	4833	18	-1	-5
7063	4847	18	-1	-5
7080	4862	18	-1	-5
7080	4877	18	-1	-5
7097	4892	18	-1	-5
7114	4908	18	-1	-5
7130	4922	19	-1	-5
7166	4937	19	-1	-5
7166	4953	19	-1	-5
7183	4967	19	-1	-5
7214	4982	19	-1	-5
7214	4998	19	-1	-5
7214	5012	19	-1	-5
7231	5027	19	-1	-5
7247	5042	19	-1	-5
7264	5057	19	-1	-5
7282	5072	19	-1	-5
7313	5087	19	-1	-5
7313	5102	19	-1	-5
7330	5117	19	-1	-5
7347	5132	19	-1	-5
7363	5147	19	-1	-5
7382	5163	20	-1	-5
7382	5177	20	-1	-5
7399	5192	20	-1	-5
7415	5207	20	-1	-5
7432	5222	20	-1	-5
7448	5237	20	-1	-5
7477	5252	20	-1	-5
7477	5267	20	-1	-5
7502	5282	20	-1	-5
7502	5297	20	-1	-5
7534	5312	20	-1	-5
7534	5326	20	-1	-5
7551	5342	20	-1	-5
7567	5357	20	-1	-5
7585	5371	20	-1	-5
7618	5387	21	-1	-5
7618	5402	21	-1	-5
7646	5416	21	-1	-5
7646	5432	21	-1	-5
7665	5447	21	-1	-5
7665	5462	21	-1	-5
7682	5477	21	-1	-5
7699	5492	21	-1	-5
7715	5507	21	-1	-5
7734	5522	21	-1	-5
7750	5536	21	-1	-5
7767	5552	21	-1	-5
7784	5567	21	-1	-5
7814	5581	21	-1	-5
7814	5597	21	-1	-5
7834	5612	21	-1	-5
7834	5626	22	-1	-5
7851	5642	22	-1	-5
7867	5657	22	-1	-5
7884	5671	22	-1	-5
7901	5687	22	-1	-5
7918	5701	22	-1	-5
7934	5716	22	-1	-5
7934	5732	22	-1	-5
7966	5746	22	-1	-5
7986	5762	22	-1	-5
7986	5777	22	-1	-5
8003	5791	22	-1	-5
8019	5807	22	-1	-5
8036	5822	22	-1	-5
8052	5836	22	-1	-5
8069	5852	23	-1	-5
8086	5866	23	-1	-5
8086	5882	23	-1	-5
8126	5897	23	-1	-5
8126	5911	23	-1	-5
8153	5926	23	-1	-5
8153	5942	23	-1	-5
8170	5956	23	-1	-5
8187	5971	23	-1	-5
8203	5986	23	-1	-5
8220	6001	23	-1	-5
8237	6017	23	-1	-5
8237	6031	23	-1	-5
8253	6046	23	-1	-5
8282	6062	23	-1	-5
8306	6076	23	-1	-5
8306	6091	24	-1	-5
8323	6107	24	-1	-5
8353	6121	24	-1	-5
8353	6136	24	-1	-5
8370	6151	24	-1	-5
8387	6166	24	-1	-5
8387	6181	24	-1	-5
8403	6196	24	-1	-5
8434	6211	24	-1	-5
8434	6226	24	-1	-5
8454	6241	24	-1	-5
8470	6256	24	-1	-5
8487	6272	24	-1	-5
8504	6286	24	-1	-5
