UnityMillis	ArduinoMillis	EDA	IBI	Distance
2658	445	0	2	-9
2695	460	0	1	-9
2695	476	0	1	-9
2695	490	0	1	-9
2723	505	0	1	-9
2755	520	0	1	-9
2755	535	0	1	-9
2755	550	0	1	-9
2811	565	0	1	-9
2811	580	0	1	-8
2811	595	0	1	-8
2839	610	0	1	-8
2839	625	0	1	-8
2856	641	0	1	-8
2872	655	1	1	-8
2891	670	1	1	-8
2891	685	1	1	-8
2908	701	1	1	-8
2939	715	1	1	-8
2939	730	1	1	-8
2956	745	1	1	-8
2972	760	1	1	-8
2991	775	1	1	-7
3008	790	1	0	-7
3024	805	1	0	-7
3041	820	1	0	-7
3058	835	1	0	-7
3058	849	1	0	-7
3075	865	1	0	-7
3102	880	1	0	-7
3102	894	1	0	-7
3123	910	1	0	-7
3140	925	2	0	-7
3159	940	2	0	-7
3176	955	2	0	-7
3192	970	2	0	-7
3192	985	2	0	-7
3209	1000	2	0	-6
3226	1014	2	0	-6
3259	1030	2	0	-6
3259	1045	2	0	-6
3286	1059	2	0	-6
3286	1075	2	0	-6
3306	1090	2	0	-6
3323	1104	2	0	-6
3340	1120	2	0	-6
3359	1135	2	0	-6
3359	1149	2	0	-6
3376	1165	2	0	-6
3392	1179	3	0	-6
3411	1195	3	0	-6
3438	1210	3	0	-6
3438	1224	3	0	-6
3459	1240	3	0	-6
3476	1255	3	0	-6
3492	1269	3	0	-6
3492	1285	3	0	-6
3511	1300	3	0	-6
3528	1314	3	0	-5
3544	1330	3	0	-5
3561	1344	3	0	-5
3578	1359	3	0	-5
3607	1375	3	0	-5
3607	1389	3	0	-5
3627	1404	3	0	-5
3643	1420	4	0	-5
3643	1434	4	0	-5
3660	1449	4	0	-5
3677	1465	4	0	-5
3693	1479	4	0	-5
3727	1495	4	0	-5
3727	1509	4	0	-5
3754	1524	4	0	-5
3754	1540	4	0	-5
3774	1554	4	0	-5
3795	1569	4	0	-5
3795	1585	4	0	-5
3812	1599	4	0	-5
3843	1614	4	0	-5
3843	1630	4	0	-5
3880	1644	4	0	-5
3880	1659	5	0	-5
3927	1674	5	0	-5
3927	1690	5	0	-5
3927	1704	5	0	-5
3927	1719	5	0	-5
3944	1734	5	0	-5
3963	1750	5	0	-5
3980	1764	5	0	-5
3996	1779	5	0	-4
4013	1795	5	0	-4
4030	1809	5	0	-4
4030	1824	5	0	-4
4046	1839	5	0	-4
4075	1854	5	0	-4
4075	1869	5	0	-4
4095	1884	5	0	-4
4112	1899	6	0	-4
4131	1914	6	0	-4
4148	1929	6	0	-4
4164	1944	6	0	-4
4164	1958	6	0	-4
4181	1974	6	-1	-4
4198	1989	6	-1	-4
4227	2003	6	-1	-4
4227	2019	6	-1	-4
4247	2034	6	-1	-4
4264	2049	6	-1	-4
4280	2064	6	-1	-4
4297	2079	6	-1	-4
4314	2094	6	-1	-4
4331	2109	6	-1	-4
4348	2124	6	-1	-4
4348	2139	7	-1	-4
4379	2154	7	-1	-4
4379	2168	7	-1	-4
4396	2184	7	-1	-4
4416	2199	7	-1	-4
4447	2213	7	-1	-4
4447	2229	7	-1	-4
4464	2244	7	-1	-4
4480	2258	7	-1	-4
4480	2274	7	-1	-4
4499	2289	7	-1	-4
4527	2304	7	-1	-4
4527	2319	7	-1	-4
4546	2333	7	0	-4
4563	2349	7	0	-4
4583	2364	7	0	-4
4600	2378	7	0	-4
4616	2394	7	0	-4
4616	2409	7	0	-4
4633	2423	7	0	-4
4650	2439	7	0	-4
4666	2453	7	0	-4
4694	2468	7	0	-4
4694	2484	7	0	-4
4715	2498	7	1	-4
4732	2513	8	1	-4
4748	2529	8	1	-4
4767	2543	8	1	-4
4767	2558	8	2	-4
4784	2574	8	2	-4
4800	2588	8	2	-3
4817	2604	8	2	-3
4847	2618	8	2	-3
4847	2633	8	2	-3
4867	2649	9	2	-3
4884	2663	9	2	-3
4914	2678	9	2	-3
4915	2694	9	3	-3
4951	2708	9	3	-3
4951	2723	9	3	-3
4951	2739	9	3	-3
4968	2753	10	3	-3
4999	2768	10	3	-3
4999	2783	10	4	-3
5015	2798	10	4	-3
5032	2813	10	4	-3
5051	2828	10	4	-3
5068	2843	10	4	-3
5068	2859	10	4	-3
5084	2873	10	5	-3
5101	2888	10	5	-3
5119	2904	10	5	-3
5146	2918	10	5	-3
5146	2933	10	5	-3
5167	2948	10	6	-4
5184	2963	10	6	-4
5200	2978	11	6	-4
5219	2993	11	6	-4
5219	3008	11	6	-4
5236	3023	11	7	-4
5252	3038	11	7	-4
5269	3053	11	7	-3
5286	3068	11	7	-3
5315	3083	11	7	-3
5315	3098	11	7	-3
5335	3112	11	8	-3
5352	3128	11	8	-3
5369	3143	11	8	-3
5369	3158	11	8	-3
5387	3173	11	8	-3
5404	3188	11	8	-3
5420	3203	11	9	-3
5437	3218	11	9	-3
5467	3233	11	9	-3
5467	3248	11	9	-3
5487	3263	11	10	-3
5487	3277	11	10	-3
5504	3293	11	10	-3
5520	3308	11	10	-3
5537	3322	12	10	-3
5554	3338	12	11	-3
5571	3353	12	11	-3
5588	3367	12	11	-3
5619	3383	12	12	-3
5619	3398	12	12	-3
5636	3412	12	12	-3
5636	3428	12	12	-3
5655	3442	12	13	-3
5672	3458	12	13	-3
5688	3473	12	13	-2
5705	3487	12	13	-2
5722	3503	12	13	-2
5738	3518	12	14	-2
5755	3532	12	14	-2
5787	3548	12	14	-2
5787	3563	12	14	-2
5787	3577	12	15	-2
5804	3593	12	15	-2
5820	3607	12	15	-2
5839	3622	12	16	-2
5856	3638	12	16	-2
5873	3652	13	16	-2
5902	3667	13	16	-2
5902	3683	13	17	-2
5923	3697	13	17	-2
5923	3713	13	17	-2
5955	3728	13	18	-2
5955	3742	13	18	-2
5972	3758	13	18	-2
6007	3772	13	19	-2
6007	3787	13	19	-2
6024	3803	13	19	-2
6040	3817	13	19	-2
6040	3832	13	20	-1
6056	3848	13	20	-1
6073	3862	13	20	-1
6091	3877	13	20	-1
6118	3893	13	21	-1
6118	3907	13	21	-1
6139	3922	13	21	-1
6156	3937	13	21	-1
6172	3952	13	22	-1
6191	3968	13	22	-1
6208	3982	13	22	-1
6208	3997	13	22	0
6224	4013	13	23	0
6241	4027	13	23	0
6258	4042	13	23	0
6287	4058	13	24	-1
6287	4072	13	24	-1
6307	4087	14	24	-1
6324	4102	14	25	-1
6340	4117	14	25	-1
6357	4132	14	25	-1
6357	4147	14	26	0
6375	4162	14	26	0
6392	4177	14	26	0
6408	4192	14	27	-1
6439	4207	14	27	0
6439	4222	14	27	0
6456	4237	15	28	0
6475	4252	15	28	0
6491	4267	15	29	0
6491	4282	15	29	0
6508	4297	15	29	0
6525	4312	15	30	0
6543	4327	15	30	0
6560	4342	15	31	0
6586	4357	15	31	0
6586	4372	15	31	0
6606	4387	16	32	0
6623	4402	16	32	0
6643	4417	16	32	0
6643	4431	16	33	0
6659	4447	16	33	0
6695	4462	16	34	0
6695	4476	17	34	0
6727	4492	17	35	0
6727	4507	17	35	0
6778	4521	17	35	0
6778	4537	18	36	0
6778	4551	18	36	0
6778	4567	18	37	0
6811	4582	18	37	0
6811	4596	18	37	0
6828	4612	18	38	0
6844	4627	18	38	0
6861	4641	18	38	0
6878	4657	18	38	0
6894	4672	18	38	0
6923	4686	18	38	0
6923	4702	18	39	0
6943	4716	18	39	1
6943	4731	17	39	1
6960	4747	18	40	1
6979	4761	18	40	1
6996	4776	18	41	1
7027	4792	18	41	1
7027	4806	18	42	1
7063	4822	18	42	2
7063	4837	18	42	2
7063	4851	18	43	2
7091	4867	18	43	2
7111	4881	18	44	2
7111	4896	18	45	2
7127	4912	18	45	2
7144	4926	18	45	2
7163	4941	18	46	2
7180	4957	18	46	3
7196	4971	18	47	3
7196	4986	18	47	3
7213	5002	18	47	3
7230	5016	18	48	3
7259	5031	18	48	3
7259	5046	19	48	3
7278	5061	19	49	3
7295	5076	19	49	3
7312	5091	19	50	3
7329	5106	19	50	3
7363	5122	19	50	3
7363	5136	19	51	3
7363	5151	19	51	3
7395	5167	20	52	3
7395	5181	20	52	3
7435	5196	20	53	3
7435	5211	21	53	3
7463	5226	21	53	4
7463	5241	21	54	4
7480	5256	21	54	4
7499	5271	21	54	4
7499	5286	21	55	4
7516	5301	21	55	4
7547	5316	21	56	4
7548	5331	21	56	4
7579	5346	20	57	4
7579	5361	20	57	4
7595	5376	20	58	4
7615	5391	20	58	4
7632	5406	19	58	4
7648	5421	19	58	4
7648	5436	19	58	4
7665	5451	19	58	4
7681	5466	18	59	4
7699	5481	18	59	4
7726	5496	18	59	4
7726	5511	18	59	4
7747	5526	18	59	4
7763	5541	18	59	4
7783	5556	18	59	4
7783	5571	18	60	4
7800	5585	18	60	4
7816	5601	18	60	4
7846	5616	18	60	4
7846	5630	17	60	4
7863	5646	17	60	5
7899	5661	16	60	5
7899	5676	16	60	5
7915	5691	15	60	5
7932	5705	14	60	5
7932	5721	14	60	5
7949	5736	13	60	6
7965	5750	12	60	6
7983	5766	12	60	6
8000	5781	12	60	6
8016	5795	12	61	5
8067	5811	12	61	5
8067	5826	12	61	5
8067	5840	12	61	5
8098	5856	11	61	5
8098	5870	11	61	6
8098	5885	11	61	6
8130	5901	10	61	6
